description.year_built,description.baths,description.garage,description.stories,description.beds,num_days,central_air,dishwasher,fireplace,basement,price_per_sqft,median_value_per_sqft,description.type_encoded,city_encoded,description.year_built^2,description.year_built description.baths,description.year_built description.garage,description.year_built description.stories,description.year_built description.beds,description.year_built num_days,description.year_built central_air,description.year_built dishwasher,description.year_built fireplace,description.year_built basement,description.year_built price_per_sqft,description.year_built median_value_per_sqft,description.year_built description.type_encoded,description.year_built city_encoded,description.baths^2,description.baths description.garage,description.baths description.stories,description.baths description.beds,description.baths num_days,description.baths central_air,description.baths dishwasher,description.baths fireplace,description.baths basement,description.baths price_per_sqft,description.baths median_value_per_sqft,description.baths description.type_encoded,description.baths city_encoded,description.garage^2,description.garage description.stories,description.garage description.beds,description.garage num_days,description.garage central_air,description.garage dishwasher,description.garage fireplace,description.garage basement,description.garage price_per_sqft,description.garage median_value_per_sqft,description.garage description.type_encoded,description.garage city_encoded,description.stories^2,description.stories description.beds,description.stories num_days,description.stories central_air,description.stories dishwasher,description.stories fireplace,description.stories basement,description.stories price_per_sqft,description.stories median_value_per_sqft,description.stories description.type_encoded,description.stories city_encoded,description.beds^2,description.beds num_days,description.beds central_air,description.beds dishwasher,description.beds fireplace,description.beds basement,description.beds price_per_sqft,description.beds median_value_per_sqft,description.beds description.type_encoded,description.beds city_encoded,num_days^2,num_days central_air,num_days dishwasher,num_days fireplace,num_days basement,num_days price_per_sqft,num_days median_value_per_sqft,num_days description.type_encoded,num_days city_encoded,central_air^2,central_air dishwasher,central_air fireplace,central_air basement,central_air price_per_sqft,central_air median_value_per_sqft,central_air description.type_encoded,central_air city_encoded,dishwasher^2,dishwasher fireplace,dishwasher basement,dishwasher price_per_sqft,dishwasher median_value_per_sqft,dishwasher description.type_encoded,dishwasher city_encoded,fireplace^2,fireplace basement,fireplace price_per_sqft,fireplace median_value_per_sqft,fireplace description.type_encoded,fireplace city_encoded,basement^2,basement price_per_sqft,basement median_value_per_sqft,basement description.type_encoded,basement city_encoded,price_per_sqft^2,price_per_sqft median_value_per_sqft,price_per_sqft description.type_encoded,price_per_sqft city_encoded,median_value_per_sqft^2,median_value_per_sqft description.type_encoded,median_value_per_sqft city_encoded,description.type_encoded^2,description.type_encoded city_encoded,city_encoded^2,description.sold_price
1921.0,1.0,1.0,1.0,2.0,59.0,1.0,1.0,0.0,1.0,195.0,0.0,1.0,15.0,3690241.0,1921.0,1921.0,1921.0,3842.0,113339.0,1921.0,1921.0,0.0,1921.0,374595.0,0.0,1921.0,28815.0,1.0,1.0,1.0,2.0,59.0,1.0,1.0,0.0,1.0,195.0,0.0,1.0,15.0,1.0,1.0,2.0,59.0,1.0,1.0,0.0,1.0,195.0,0.0,1.0,15.0,1.0,2.0,59.0,1.0,1.0,0.0,1.0,195.0,0.0,1.0,15.0,4.0,118.0,2.0,2.0,0.0,2.0,390.0,0.0,2.0,30.0,3481.0,59.0,59.0,0.0,59.0,11505.0,0.0,59.0,885.0,1.0,1.0,0.0,1.0,195.0,0.0,1.0,15.0,1.0,0.0,1.0,195.0,0.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,195.0,0.0,1.0,15.0,38025.0,0.0,195.0,2925.0,0.0,0.0,0.0,1.0,15.0,225.0,172900
1967.0,2.0,1.0,1.0,3.0,57.0,0.0,0.0,1.0,0.0,228.0,3.0,1.0,47.0,3869089.0,3934.0,1967.0,1967.0,5901.0,112119.0,0.0,0.0,1967.0,0.0,448476.0,5901.0,1967.0,92449.0,4.0,2.0,2.0,6.0,114.0,0.0,0.0,2.0,0.0,456.0,6.0,2.0,94.0,1.0,1.0,3.0,57.0,0.0,0.0,1.0,0.0,228.0,3.0,1.0,47.0,1.0,3.0,57.0,0.0,0.0,1.0,0.0,228.0,3.0,1.0,47.0,9.0,171.0,0.0,0.0,3.0,0.0,684.0,9.0,3.0,141.0,3249.0,0.0,0.0,57.0,0.0,12996.0,171.0,57.0,2679.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,228.0,3.0,1.0,47.0,0.0,0.0,0.0,0.0,0.0,51984.0,684.0,228.0,10716.0,9.0,3.0,141.0,1.0,47.0,2209.0,359900
1954.0,1.0,2.0,2.0,2.0,32.0,0.0,0.0,0.0,1.0,55.0,0.0,1.0,28.0,3818116.0,1954.0,3908.0,3908.0,3908.0,62528.0,0.0,0.0,0.0,1954.0,107470.0,0.0,1954.0,54712.0,1.0,2.0,2.0,2.0,32.0,0.0,0.0,0.0,1.0,55.0,0.0,1.0,28.0,4.0,4.0,4.0,64.0,0.0,0.0,0.0,2.0,110.0,0.0,2.0,56.0,4.0,4.0,64.0,0.0,0.0,0.0,2.0,110.0,0.0,2.0,56.0,4.0,64.0,0.0,0.0,0.0,2.0,110.0,0.0,2.0,56.0,1024.0,0.0,0.0,0.0,32.0,1760.0,0.0,32.0,896.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,55.0,0.0,1.0,28.0,3025.0,0.0,55.0,1540.0,0.0,0.0,0.0,1.0,28.0,784.0,75000
1940.0,1.0,1.0,1.0,2.0,31.0,0.0,0.0,0.0,1.0,76.0,0.0,1.0,29.0,3763600.0,1940.0,1940.0,1940.0,3880.0,60140.0,0.0,0.0,0.0,1940.0,147440.0,0.0,1940.0,56260.0,1.0,1.0,1.0,2.0,31.0,0.0,0.0,0.0,1.0,76.0,0.0,1.0,29.0,1.0,1.0,2.0,31.0,0.0,0.0,0.0,1.0,76.0,0.0,1.0,29.0,1.0,2.0,31.0,0.0,0.0,0.0,1.0,76.0,0.0,1.0,29.0,4.0,62.0,0.0,0.0,0.0,2.0,152.0,0.0,2.0,58.0,961.0,0.0,0.0,0.0,31.0,2356.0,0.0,31.0,899.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,76.0,0.0,1.0,29.0,5776.0,0.0,76.0,2204.0,0.0,0.0,0.0,1.0,29.0,841.0,62500
2013.0,3.0,2.0,2.0,3.0,86.0,1.0,1.0,1.0,0.0,227.0,2.0,2.0,50.0,4052169.0,6039.0,4026.0,4026.0,6039.0,173118.0,2013.0,2013.0,2013.0,0.0,456951.0,4026.0,4026.0,100650.0,9.0,6.0,6.0,9.0,258.0,3.0,3.0,3.0,0.0,681.0,6.0,6.0,150.0,4.0,4.0,6.0,172.0,2.0,2.0,2.0,0.0,454.0,4.0,4.0,100.0,4.0,6.0,172.0,2.0,2.0,2.0,0.0,454.0,4.0,4.0,100.0,9.0,258.0,3.0,3.0,3.0,0.0,681.0,6.0,6.0,150.0,7396.0,86.0,86.0,86.0,0.0,19522.0,172.0,172.0,4300.0,1.0,1.0,1.0,0.0,227.0,2.0,2.0,50.0,1.0,1.0,0.0,227.0,2.0,2.0,50.0,1.0,0.0,227.0,2.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,51529.0,454.0,454.0,11350.0,4.0,4.0,100.0,4.0,100.0,2500.0,485000
2006.0,2.0,2.0,1.0,3.0,83.0,1.0,1.0,1.0,0.0,190.0,2.0,1.0,26.0,4024036.0,4012.0,4012.0,2006.0,6018.0,166498.0,2006.0,2006.0,2006.0,0.0,381140.0,4012.0,2006.0,52156.0,4.0,4.0,2.0,6.0,166.0,2.0,2.0,2.0,0.0,380.0,4.0,2.0,52.0,4.0,2.0,6.0,166.0,2.0,2.0,2.0,0.0,380.0,4.0,2.0,52.0,1.0,3.0,83.0,1.0,1.0,1.0,0.0,190.0,2.0,1.0,26.0,9.0,249.0,3.0,3.0,3.0,0.0,570.0,6.0,3.0,78.0,6889.0,83.0,83.0,83.0,0.0,15770.0,166.0,83.0,2158.0,1.0,1.0,1.0,0.0,190.0,2.0,1.0,26.0,1.0,1.0,0.0,190.0,2.0,1.0,26.0,1.0,0.0,190.0,2.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,36100.0,380.0,190.0,4940.0,4.0,2.0,52.0,1.0,26.0,676.0,520000
1897.0,1.0,1.0,3.0,3.0,21.0,0.0,0.0,0.0,1.0,111.0,0.0,1.0,60.0,3598609.0,1897.0,1897.0,5691.0,5691.0,39837.0,0.0,0.0,0.0,1897.0,210567.0,0.0,1897.0,113820.0,1.0,1.0,3.0,3.0,21.0,0.0,0.0,0.0,1.0,111.0,0.0,1.0,60.0,1.0,3.0,3.0,21.0,0.0,0.0,0.0,1.0,111.0,0.0,1.0,60.0,9.0,9.0,63.0,0.0,0.0,0.0,3.0,333.0,0.0,3.0,180.0,9.0,63.0,0.0,0.0,0.0,3.0,333.0,0.0,3.0,180.0,441.0,0.0,0.0,0.0,21.0,2331.0,0.0,21.0,1260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,111.0,0.0,1.0,60.0,12321.0,0.0,111.0,6660.0,0.0,0.0,0.0,1.0,60.0,3600.0,153000
1919.0,2.0,1.0,1.0,1.0,68.0,0.0,0.0,0.0,1.0,297.0,1.0,1.0,53.0,3682561.0,3838.0,1919.0,1919.0,1919.0,130492.0,0.0,0.0,0.0,1919.0,569943.0,1919.0,1919.0,101707.0,4.0,2.0,2.0,2.0,136.0,0.0,0.0,0.0,2.0,594.0,2.0,2.0,106.0,1.0,1.0,1.0,68.0,0.0,0.0,0.0,1.0,297.0,1.0,1.0,53.0,1.0,1.0,68.0,0.0,0.0,0.0,1.0,297.0,1.0,1.0,53.0,1.0,68.0,0.0,0.0,0.0,1.0,297.0,1.0,1.0,53.0,4624.0,0.0,0.0,0.0,68.0,20196.0,68.0,68.0,3604.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,297.0,1.0,1.0,53.0,88209.0,297.0,297.0,15741.0,1.0,1.0,53.0,1.0,53.0,2809.0,170000
1981.0,2.0,1.0,3.0,2.0,82.0,1.0,1.0,0.0,0.0,143.0,0.0,0.0,16.0,3924361.0,3962.0,1981.0,5943.0,3962.0,162442.0,1981.0,1981.0,0.0,0.0,283283.0,0.0,0.0,31696.0,4.0,2.0,6.0,4.0,164.0,2.0,2.0,0.0,0.0,286.0,0.0,0.0,32.0,1.0,3.0,2.0,82.0,1.0,1.0,0.0,0.0,143.0,0.0,0.0,16.0,9.0,6.0,246.0,3.0,3.0,0.0,0.0,429.0,0.0,0.0,48.0,4.0,164.0,2.0,2.0,0.0,0.0,286.0,0.0,0.0,32.0,6724.0,82.0,82.0,0.0,0.0,11726.0,0.0,0.0,1312.0,1.0,1.0,0.0,0.0,143.0,0.0,0.0,16.0,1.0,0.0,0.0,143.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20449.0,0.0,0.0,2288.0,0.0,0.0,0.0,0.0,0.0,256.0,115000
1965.0,2.0,1.0,1.0,3.0,30.0,1.0,0.0,0.0,1.0,181.0,0.0,1.0,23.0,3861225.0,3930.0,1965.0,1965.0,5895.0,58950.0,1965.0,0.0,0.0,1965.0,355665.0,0.0,1965.0,45195.0,4.0,2.0,2.0,6.0,60.0,2.0,0.0,0.0,2.0,362.0,0.0,2.0,46.0,1.0,1.0,3.0,30.0,1.0,0.0,0.0,1.0,181.0,0.0,1.0,23.0,1.0,3.0,30.0,1.0,0.0,0.0,1.0,181.0,0.0,1.0,23.0,9.0,90.0,3.0,0.0,0.0,3.0,543.0,0.0,3.0,69.0,900.0,30.0,0.0,0.0,30.0,5430.0,0.0,30.0,690.0,1.0,0.0,0.0,1.0,181.0,0.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,181.0,0.0,1.0,23.0,32761.0,0.0,181.0,4163.0,0.0,0.0,0.0,1.0,23.0,529.0,270000
1985.0,2.0,1.0,2.0,3.0,55.0,1.0,0.0,0.0,0.0,144.0,0.0,2.0,16.0,3940225.0,3970.0,1985.0,3970.0,5955.0,109175.0,1985.0,0.0,0.0,0.0,285840.0,0.0,3970.0,31760.0,4.0,2.0,4.0,6.0,110.0,2.0,0.0,0.0,0.0,288.0,0.0,4.0,32.0,1.0,2.0,3.0,55.0,1.0,0.0,0.0,0.0,144.0,0.0,2.0,16.0,4.0,6.0,110.0,2.0,0.0,0.0,0.0,288.0,0.0,4.0,32.0,9.0,165.0,3.0,0.0,0.0,0.0,432.0,0.0,6.0,48.0,3025.0,55.0,0.0,0.0,0.0,7920.0,0.0,110.0,880.0,1.0,0.0,0.0,0.0,144.0,0.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20736.0,0.0,288.0,2304.0,0.0,0.0,0.0,4.0,32.0,256.0,154000
1999.0,3.0,1.0,3.0,3.0,35.0,1.0,0.0,0.0,0.0,178.0,1.0,0.0,2.0,3996001.0,5997.0,1999.0,5997.0,5997.0,69965.0,1999.0,0.0,0.0,0.0,355822.0,1999.0,0.0,3998.0,9.0,3.0,9.0,9.0,105.0,3.0,0.0,0.0,0.0,534.0,3.0,0.0,6.0,1.0,3.0,3.0,35.0,1.0,0.0,0.0,0.0,178.0,1.0,0.0,2.0,9.0,9.0,105.0,3.0,0.0,0.0,0.0,534.0,3.0,0.0,6.0,9.0,105.0,3.0,0.0,0.0,0.0,534.0,3.0,0.0,6.0,1225.0,35.0,0.0,0.0,0.0,6230.0,35.0,0.0,70.0,1.0,0.0,0.0,0.0,178.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31684.0,178.0,0.0,356.0,1.0,0.0,2.0,0.0,0.0,4.0,289900
1961.0,2.0,2.0,1.0,4.0,52.0,0.0,1.0,0.0,0.0,206.0,1.0,1.0,54.0,3845521.0,3922.0,3922.0,1961.0,7844.0,101972.0,0.0,1961.0,0.0,0.0,403966.0,1961.0,1961.0,105894.0,4.0,4.0,2.0,8.0,104.0,0.0,2.0,0.0,0.0,412.0,2.0,2.0,108.0,4.0,2.0,8.0,104.0,0.0,2.0,0.0,0.0,412.0,2.0,2.0,108.0,1.0,4.0,52.0,0.0,1.0,0.0,0.0,206.0,1.0,1.0,54.0,16.0,208.0,0.0,4.0,0.0,0.0,824.0,4.0,4.0,216.0,2704.0,0.0,52.0,0.0,0.0,10712.0,52.0,52.0,2808.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,206.0,1.0,1.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42436.0,206.0,206.0,11124.0,1.0,1.0,54.0,1.0,54.0,2916.0,425000
2002.0,3.0,3.0,2.0,5.0,28.0,1.0,1.0,1.0,0.0,219.0,1.0,1.0,52.0,4008004.0,6006.0,6006.0,4004.0,10010.0,56056.0,2002.0,2002.0,2002.0,0.0,438438.0,2002.0,2002.0,104104.0,9.0,9.0,6.0,15.0,84.0,3.0,3.0,3.0,0.0,657.0,3.0,3.0,156.0,9.0,6.0,15.0,84.0,3.0,3.0,3.0,0.0,657.0,3.0,3.0,156.0,4.0,10.0,56.0,2.0,2.0,2.0,0.0,438.0,2.0,2.0,104.0,25.0,140.0,5.0,5.0,5.0,0.0,1095.0,5.0,5.0,260.0,784.0,28.0,28.0,28.0,0.0,6132.0,28.0,28.0,1456.0,1.0,1.0,1.0,0.0,219.0,1.0,1.0,52.0,1.0,1.0,0.0,219.0,1.0,1.0,52.0,1.0,0.0,219.0,1.0,1.0,52.0,0.0,0.0,0.0,0.0,0.0,47961.0,219.0,219.0,11388.0,1.0,1.0,52.0,1.0,52.0,2704.0,900000
1948.0,4.0,1.0,2.0,4.0,40.0,1.0,1.0,0.0,0.0,260.0,0.0,1.0,50.0,3794704.0,7792.0,1948.0,3896.0,7792.0,77920.0,1948.0,1948.0,0.0,0.0,506480.0,0.0,1948.0,97400.0,16.0,4.0,8.0,16.0,160.0,4.0,4.0,0.0,0.0,1040.0,0.0,4.0,200.0,1.0,2.0,4.0,40.0,1.0,1.0,0.0,0.0,260.0,0.0,1.0,50.0,4.0,8.0,80.0,2.0,2.0,0.0,0.0,520.0,0.0,2.0,100.0,16.0,160.0,4.0,4.0,0.0,0.0,1040.0,0.0,4.0,200.0,1600.0,40.0,40.0,0.0,0.0,10400.0,0.0,40.0,2000.0,1.0,1.0,0.0,0.0,260.0,0.0,1.0,50.0,1.0,0.0,0.0,260.0,0.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67600.0,0.0,260.0,13000.0,0.0,0.0,0.0,1.0,50.0,2500.0,525000
1965.0,1.0,1.0,2.0,2.0,86.0,0.0,1.0,0.0,1.0,146.0,1.0,2.0,53.0,3861225.0,1965.0,1965.0,3930.0,3930.0,168990.0,0.0,1965.0,0.0,1965.0,286890.0,1965.0,3930.0,104145.0,1.0,1.0,2.0,2.0,86.0,0.0,1.0,0.0,1.0,146.0,1.0,2.0,53.0,1.0,2.0,2.0,86.0,0.0,1.0,0.0,1.0,146.0,1.0,2.0,53.0,4.0,4.0,172.0,0.0,2.0,0.0,2.0,292.0,2.0,4.0,106.0,4.0,172.0,0.0,2.0,0.0,2.0,292.0,2.0,4.0,106.0,7396.0,0.0,86.0,0.0,86.0,12556.0,86.0,172.0,4558.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,146.0,1.0,2.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,146.0,1.0,2.0,53.0,21316.0,146.0,292.0,7738.0,1.0,2.0,53.0,4.0,106.0,2809.0,144000
2018.0,2.0,1.0,2.0,3.0,81.0,1.0,1.0,0.0,1.0,204.0,0.0,2.0,16.0,4072324.0,4036.0,2018.0,4036.0,6054.0,163458.0,2018.0,2018.0,0.0,2018.0,411672.0,0.0,4036.0,32288.0,4.0,2.0,4.0,6.0,162.0,2.0,2.0,0.0,2.0,408.0,0.0,4.0,32.0,1.0,2.0,3.0,81.0,1.0,1.0,0.0,1.0,204.0,0.0,2.0,16.0,4.0,6.0,162.0,2.0,2.0,0.0,2.0,408.0,0.0,4.0,32.0,9.0,243.0,3.0,3.0,0.0,3.0,612.0,0.0,6.0,48.0,6561.0,81.0,81.0,0.0,81.0,16524.0,0.0,162.0,1296.0,1.0,1.0,0.0,1.0,204.0,0.0,2.0,16.0,1.0,0.0,1.0,204.0,0.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,204.0,0.0,2.0,16.0,41616.0,0.0,408.0,3264.0,0.0,0.0,0.0,4.0,32.0,256.0,250000
1995.0,3.0,3.0,2.0,3.0,79.0,1.0,1.0,1.0,0.0,292.0,4.0,1.0,46.0,3980025.0,5985.0,5985.0,3990.0,5985.0,157605.0,1995.0,1995.0,1995.0,0.0,582540.0,7980.0,1995.0,91770.0,9.0,9.0,6.0,9.0,237.0,3.0,3.0,3.0,0.0,876.0,12.0,3.0,138.0,9.0,6.0,9.0,237.0,3.0,3.0,3.0,0.0,876.0,12.0,3.0,138.0,4.0,6.0,158.0,2.0,2.0,2.0,0.0,584.0,8.0,2.0,92.0,9.0,237.0,3.0,3.0,3.0,0.0,876.0,12.0,3.0,138.0,6241.0,79.0,79.0,79.0,0.0,23068.0,316.0,79.0,3634.0,1.0,1.0,1.0,0.0,292.0,4.0,1.0,46.0,1.0,1.0,0.0,292.0,4.0,1.0,46.0,1.0,0.0,292.0,4.0,1.0,46.0,0.0,0.0,0.0,0.0,0.0,85264.0,1168.0,292.0,13432.0,16.0,4.0,184.0,1.0,46.0,2116.0,789900
1920.0,1.0,1.0,1.0,2.0,40.0,0.0,1.0,1.0,0.0,230.0,1.0,1.0,50.0,3686400.0,1920.0,1920.0,1920.0,3840.0,76800.0,0.0,1920.0,1920.0,0.0,441600.0,1920.0,1920.0,96000.0,1.0,1.0,1.0,2.0,40.0,0.0,1.0,1.0,0.0,230.0,1.0,1.0,50.0,1.0,1.0,2.0,40.0,0.0,1.0,1.0,0.0,230.0,1.0,1.0,50.0,1.0,2.0,40.0,0.0,1.0,1.0,0.0,230.0,1.0,1.0,50.0,4.0,80.0,0.0,2.0,2.0,0.0,460.0,2.0,2.0,100.0,1600.0,0.0,40.0,40.0,0.0,9200.0,40.0,40.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,230.0,1.0,1.0,50.0,1.0,0.0,230.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,52900.0,230.0,230.0,11500.0,1.0,1.0,50.0,1.0,50.0,2500.0,298897
1976.0,3.0,2.0,2.0,3.0,42.0,1.0,1.0,0.0,1.0,149.0,0.0,1.0,32.0,3904576.0,5928.0,3952.0,3952.0,5928.0,82992.0,1976.0,1976.0,0.0,1976.0,294424.0,0.0,1976.0,63232.0,9.0,6.0,6.0,9.0,126.0,3.0,3.0,0.0,3.0,447.0,0.0,3.0,96.0,4.0,4.0,6.0,84.0,2.0,2.0,0.0,2.0,298.0,0.0,2.0,64.0,4.0,6.0,84.0,2.0,2.0,0.0,2.0,298.0,0.0,2.0,64.0,9.0,126.0,3.0,3.0,0.0,3.0,447.0,0.0,3.0,96.0,1764.0,42.0,42.0,0.0,42.0,6258.0,0.0,42.0,1344.0,1.0,1.0,0.0,1.0,149.0,0.0,1.0,32.0,1.0,0.0,1.0,149.0,0.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,149.0,0.0,1.0,32.0,22201.0,0.0,149.0,4768.0,0.0,0.0,0.0,1.0,32.0,1024.0,269000
1961.0,2.0,1.0,1.0,3.0,-7.0,1.0,1.0,0.0,0.0,167.0,0.0,1.0,10.0,3845521.0,3922.0,1961.0,1961.0,5883.0,-13727.0,1961.0,1961.0,0.0,0.0,327487.0,0.0,1961.0,19610.0,4.0,2.0,2.0,6.0,-14.0,2.0,2.0,0.0,0.0,334.0,0.0,2.0,20.0,1.0,1.0,3.0,-7.0,1.0,1.0,0.0,0.0,167.0,0.0,1.0,10.0,1.0,3.0,-7.0,1.0,1.0,0.0,0.0,167.0,0.0,1.0,10.0,9.0,-21.0,3.0,3.0,0.0,0.0,501.0,0.0,3.0,30.0,49.0,-7.0,-7.0,-0.0,-0.0,-1169.0,-0.0,-7.0,-70.0,1.0,1.0,0.0,0.0,167.0,0.0,1.0,10.0,1.0,0.0,0.0,167.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27889.0,0.0,167.0,1670.0,0.0,0.0,0.0,1.0,10.0,100.0,265000
1951.0,3.0,2.0,1.0,4.0,161.0,1.0,1.0,1.0,1.0,379.0,4.0,1.0,14.0,3806401.0,5853.0,3902.0,1951.0,7804.0,314111.0,1951.0,1951.0,1951.0,1951.0,739429.0,7804.0,1951.0,27314.0,9.0,6.0,3.0,12.0,483.0,3.0,3.0,3.0,3.0,1137.0,12.0,3.0,42.0,4.0,2.0,8.0,322.0,2.0,2.0,2.0,2.0,758.0,8.0,2.0,28.0,1.0,4.0,161.0,1.0,1.0,1.0,1.0,379.0,4.0,1.0,14.0,16.0,644.0,4.0,4.0,4.0,4.0,1516.0,16.0,4.0,56.0,25921.0,161.0,161.0,161.0,161.0,61019.0,644.0,161.0,2254.0,1.0,1.0,1.0,1.0,379.0,4.0,1.0,14.0,1.0,1.0,1.0,379.0,4.0,1.0,14.0,1.0,1.0,379.0,4.0,1.0,14.0,1.0,379.0,4.0,1.0,14.0,143641.0,1516.0,379.0,5306.0,16.0,4.0,56.0,1.0,14.0,196.0,765000
1986.0,3.0,3.0,2.0,3.0,87.0,1.0,1.0,1.0,1.0,234.0,5.0,1.0,36.0,3944196.0,5958.0,5958.0,3972.0,5958.0,172782.0,1986.0,1986.0,1986.0,1986.0,464724.0,9930.0,1986.0,71496.0,9.0,9.0,6.0,9.0,261.0,3.0,3.0,3.0,3.0,702.0,15.0,3.0,108.0,9.0,6.0,9.0,261.0,3.0,3.0,3.0,3.0,702.0,15.0,3.0,108.0,4.0,6.0,174.0,2.0,2.0,2.0,2.0,468.0,10.0,2.0,72.0,9.0,261.0,3.0,3.0,3.0,3.0,702.0,15.0,3.0,108.0,7569.0,87.0,87.0,87.0,87.0,20358.0,435.0,87.0,3132.0,1.0,1.0,1.0,1.0,234.0,5.0,1.0,36.0,1.0,1.0,1.0,234.0,5.0,1.0,36.0,1.0,1.0,234.0,5.0,1.0,36.0,1.0,234.0,5.0,1.0,36.0,54756.0,1170.0,234.0,8424.0,25.0,5.0,180.0,1.0,36.0,1296.0,607900
1999.0,3.0,2.0,2.0,3.0,46.0,1.0,1.0,1.0,0.0,218.0,1.0,1.0,49.0,3996001.0,5997.0,3998.0,3998.0,5997.0,91954.0,1999.0,1999.0,1999.0,0.0,435782.0,1999.0,1999.0,97951.0,9.0,6.0,6.0,9.0,138.0,3.0,3.0,3.0,0.0,654.0,3.0,3.0,147.0,4.0,4.0,6.0,92.0,2.0,2.0,2.0,0.0,436.0,2.0,2.0,98.0,4.0,6.0,92.0,2.0,2.0,2.0,0.0,436.0,2.0,2.0,98.0,9.0,138.0,3.0,3.0,3.0,0.0,654.0,3.0,3.0,147.0,2116.0,46.0,46.0,46.0,0.0,10028.0,46.0,46.0,2254.0,1.0,1.0,1.0,0.0,218.0,1.0,1.0,49.0,1.0,1.0,0.0,218.0,1.0,1.0,49.0,1.0,0.0,218.0,1.0,1.0,49.0,0.0,0.0,0.0,0.0,0.0,47524.0,218.0,218.0,10682.0,1.0,1.0,49.0,1.0,49.0,2401.0,509000
1986.0,1.0,1.0,2.0,1.0,50.0,0.0,0.0,1.0,0.0,283.0,0.0,0.0,52.0,3944196.0,1986.0,1986.0,3972.0,1986.0,99300.0,0.0,0.0,1986.0,0.0,562038.0,0.0,0.0,103272.0,1.0,1.0,2.0,1.0,50.0,0.0,0.0,1.0,0.0,283.0,0.0,0.0,52.0,1.0,2.0,1.0,50.0,0.0,0.0,1.0,0.0,283.0,0.0,0.0,52.0,4.0,2.0,100.0,0.0,0.0,2.0,0.0,566.0,0.0,0.0,104.0,1.0,50.0,0.0,0.0,1.0,0.0,283.0,0.0,0.0,52.0,2500.0,0.0,0.0,50.0,0.0,14150.0,0.0,0.0,2600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,283.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,80089.0,0.0,0.0,14716.0,0.0,0.0,0.0,0.0,0.0,2704.0,230000
