description.year_built,description.baths,description.garage,description.stories,description.beds,num_days,central_air,dishwasher,fireplace,basement,price_per_sqft,median_value_per_sqft,description.type_encoded,city_encoded,description.year_built^2,description.year_built description.baths,description.year_built description.garage,description.year_built description.stories,description.year_built description.beds,description.year_built num_days,description.year_built central_air,description.year_built dishwasher,description.year_built fireplace,description.year_built basement,description.year_built price_per_sqft,description.year_built median_value_per_sqft,description.year_built description.type_encoded,description.year_built city_encoded,description.baths^2,description.baths description.garage,description.baths description.stories,description.baths description.beds,description.baths num_days,description.baths central_air,description.baths dishwasher,description.baths fireplace,description.baths basement,description.baths price_per_sqft,description.baths median_value_per_sqft,description.baths description.type_encoded,description.baths city_encoded,description.garage^2,description.garage description.stories,description.garage description.beds,description.garage num_days,description.garage central_air,description.garage dishwasher,description.garage fireplace,description.garage basement,description.garage price_per_sqft,description.garage median_value_per_sqft,description.garage description.type_encoded,description.garage city_encoded,description.stories^2,description.stories description.beds,description.stories num_days,description.stories central_air,description.stories dishwasher,description.stories fireplace,description.stories basement,description.stories price_per_sqft,description.stories median_value_per_sqft,description.stories description.type_encoded,description.stories city_encoded,description.beds^2,description.beds num_days,description.beds central_air,description.beds dishwasher,description.beds fireplace,description.beds basement,description.beds price_per_sqft,description.beds median_value_per_sqft,description.beds description.type_encoded,description.beds city_encoded,num_days^2,num_days central_air,num_days dishwasher,num_days fireplace,num_days basement,num_days price_per_sqft,num_days median_value_per_sqft,num_days description.type_encoded,num_days city_encoded,central_air^2,central_air dishwasher,central_air fireplace,central_air basement,central_air price_per_sqft,central_air median_value_per_sqft,central_air description.type_encoded,central_air city_encoded,dishwasher^2,dishwasher fireplace,dishwasher basement,dishwasher price_per_sqft,dishwasher median_value_per_sqft,dishwasher description.type_encoded,dishwasher city_encoded,fireplace^2,fireplace basement,fireplace price_per_sqft,fireplace median_value_per_sqft,fireplace description.type_encoded,fireplace city_encoded,basement^2,basement price_per_sqft,basement median_value_per_sqft,basement description.type_encoded,basement city_encoded,price_per_sqft^2,price_per_sqft median_value_per_sqft,price_per_sqft description.type_encoded,price_per_sqft city_encoded,median_value_per_sqft^2,median_value_per_sqft description.type_encoded,median_value_per_sqft city_encoded,description.type_encoded^2,description.type_encoded city_encoded,city_encoded^2,description.sold_price
1910.0,2.0,1.0,3.0,4.0,63.0,0.0,0.0,0.0,1.0,162.0,0.0,2.0,64.0,3648100.0,3820.0,1910.0,5730.0,7640.0,120330.0,0.0,0.0,0.0,1910.0,309420.0,0.0,3820.0,122240.0,4.0,2.0,6.0,8.0,126.0,0.0,0.0,0.0,2.0,324.0,0.0,4.0,128.0,1.0,3.0,4.0,63.0,0.0,0.0,0.0,1.0,162.0,0.0,2.0,64.0,9.0,12.0,189.0,0.0,0.0,0.0,3.0,486.0,0.0,6.0,192.0,16.0,252.0,0.0,0.0,0.0,4.0,648.0,0.0,8.0,256.0,3969.0,0.0,0.0,0.0,63.0,10206.0,0.0,126.0,4032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,162.0,0.0,2.0,64.0,26244.0,0.0,324.0,10368.0,0.0,0.0,0.0,4.0,128.0,4096.0,220000
1930.0,1.0,1.0,2.0,3.0,77.0,0.0,0.0,0.0,1.0,196.0,2.0,1.0,26.0,3724900.0,1930.0,1930.0,3860.0,5790.0,148610.0,0.0,0.0,0.0,1930.0,378280.0,3860.0,1930.0,50180.0,1.0,1.0,2.0,3.0,77.0,0.0,0.0,0.0,1.0,196.0,2.0,1.0,26.0,1.0,2.0,3.0,77.0,0.0,0.0,0.0,1.0,196.0,2.0,1.0,26.0,4.0,6.0,154.0,0.0,0.0,0.0,2.0,392.0,4.0,2.0,52.0,9.0,231.0,0.0,0.0,0.0,3.0,588.0,6.0,3.0,78.0,5929.0,0.0,0.0,0.0,77.0,15092.0,154.0,77.0,2002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,196.0,2.0,1.0,26.0,38416.0,392.0,196.0,5096.0,4.0,2.0,52.0,1.0,26.0,676.0,275000
2006.0,3.0,1.0,2.0,3.0,60.0,1.0,1.0,1.0,0.0,171.0,0.0,1.0,53.0,4024036.0,6018.0,2006.0,4012.0,6018.0,120360.0,2006.0,2006.0,2006.0,0.0,343026.0,0.0,2006.0,106318.0,9.0,3.0,6.0,9.0,180.0,3.0,3.0,3.0,0.0,513.0,0.0,3.0,159.0,1.0,2.0,3.0,60.0,1.0,1.0,1.0,0.0,171.0,0.0,1.0,53.0,4.0,6.0,120.0,2.0,2.0,2.0,0.0,342.0,0.0,2.0,106.0,9.0,180.0,3.0,3.0,3.0,0.0,513.0,0.0,3.0,159.0,3600.0,60.0,60.0,60.0,0.0,10260.0,0.0,60.0,3180.0,1.0,1.0,1.0,0.0,171.0,0.0,1.0,53.0,1.0,1.0,0.0,171.0,0.0,1.0,53.0,1.0,0.0,171.0,0.0,1.0,53.0,0.0,0.0,0.0,0.0,0.0,29241.0,0.0,171.0,9063.0,0.0,0.0,0.0,1.0,53.0,2809.0,356000
1995.0,4.0,1.0,3.0,3.0,27.0,1.0,1.0,1.0,1.0,176.0,0.0,2.0,30.0,3980025.0,7980.0,1995.0,5985.0,5985.0,53865.0,1995.0,1995.0,1995.0,1995.0,351120.0,0.0,3990.0,59850.0,16.0,4.0,12.0,12.0,108.0,4.0,4.0,4.0,4.0,704.0,0.0,8.0,120.0,1.0,3.0,3.0,27.0,1.0,1.0,1.0,1.0,176.0,0.0,2.0,30.0,9.0,9.0,81.0,3.0,3.0,3.0,3.0,528.0,0.0,6.0,90.0,9.0,81.0,3.0,3.0,3.0,3.0,528.0,0.0,6.0,90.0,729.0,27.0,27.0,27.0,27.0,4752.0,0.0,54.0,810.0,1.0,1.0,1.0,1.0,176.0,0.0,2.0,30.0,1.0,1.0,1.0,176.0,0.0,2.0,30.0,1.0,1.0,176.0,0.0,2.0,30.0,1.0,176.0,0.0,2.0,30.0,30976.0,0.0,352.0,5280.0,0.0,0.0,0.0,4.0,60.0,900.0,315000
1963.0,2.0,1.0,1.0,2.0,134.0,0.0,0.0,1.0,0.0,60.0,0.0,1.0,62.0,3853369.0,3926.0,1963.0,1963.0,3926.0,263042.0,0.0,0.0,1963.0,0.0,117780.0,0.0,1963.0,121706.0,4.0,2.0,2.0,4.0,268.0,0.0,0.0,2.0,0.0,120.0,0.0,2.0,124.0,1.0,1.0,2.0,134.0,0.0,0.0,1.0,0.0,60.0,0.0,1.0,62.0,1.0,2.0,134.0,0.0,0.0,1.0,0.0,60.0,0.0,1.0,62.0,4.0,268.0,0.0,0.0,2.0,0.0,120.0,0.0,2.0,124.0,17956.0,0.0,0.0,134.0,0.0,8040.0,0.0,134.0,8308.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,60.0,0.0,1.0,62.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,60.0,3720.0,0.0,0.0,0.0,1.0,62.0,3844.0,68000
2017.0,3.0,2.0,2.0,4.0,40.0,0.0,1.0,0.0,0.0,234.0,0.0,1.0,49.0,4068289.0,6051.0,4034.0,4034.0,8068.0,80680.0,0.0,2017.0,0.0,0.0,471978.0,0.0,2017.0,98833.0,9.0,6.0,6.0,12.0,120.0,0.0,3.0,0.0,0.0,702.0,0.0,3.0,147.0,4.0,4.0,8.0,80.0,0.0,2.0,0.0,0.0,468.0,0.0,2.0,98.0,4.0,8.0,80.0,0.0,2.0,0.0,0.0,468.0,0.0,2.0,98.0,16.0,160.0,0.0,4.0,0.0,0.0,936.0,0.0,4.0,196.0,1600.0,0.0,40.0,0.0,0.0,9360.0,0.0,40.0,1960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,234.0,0.0,1.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54756.0,0.0,234.0,11466.0,0.0,0.0,0.0,1.0,49.0,2401.0,575000
1992.0,4.0,2.0,1.0,4.0,30.0,1.0,1.0,1.0,0.0,170.0,1.0,1.0,20.0,3968064.0,7968.0,3984.0,1992.0,7968.0,59760.0,1992.0,1992.0,1992.0,0.0,338640.0,1992.0,1992.0,39840.0,16.0,8.0,4.0,16.0,120.0,4.0,4.0,4.0,0.0,680.0,4.0,4.0,80.0,4.0,2.0,8.0,60.0,2.0,2.0,2.0,0.0,340.0,2.0,2.0,40.0,1.0,4.0,30.0,1.0,1.0,1.0,0.0,170.0,1.0,1.0,20.0,16.0,120.0,4.0,4.0,4.0,0.0,680.0,4.0,4.0,80.0,900.0,30.0,30.0,30.0,0.0,5100.0,30.0,30.0,600.0,1.0,1.0,1.0,0.0,170.0,1.0,1.0,20.0,1.0,1.0,0.0,170.0,1.0,1.0,20.0,1.0,0.0,170.0,1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,28900.0,170.0,170.0,3400.0,1.0,1.0,20.0,1.0,20.0,400.0,510000
1987.0,5.0,2.0,2.0,4.0,48.0,0.0,1.0,1.0,0.0,168.0,1.0,1.0,22.0,3948169.0,9935.0,3974.0,3974.0,7948.0,95376.0,0.0,1987.0,1987.0,0.0,333816.0,1987.0,1987.0,43714.0,25.0,10.0,10.0,20.0,240.0,0.0,5.0,5.0,0.0,840.0,5.0,5.0,110.0,4.0,4.0,8.0,96.0,0.0,2.0,2.0,0.0,336.0,2.0,2.0,44.0,4.0,8.0,96.0,0.0,2.0,2.0,0.0,336.0,2.0,2.0,44.0,16.0,192.0,0.0,4.0,4.0,0.0,672.0,4.0,4.0,88.0,2304.0,0.0,48.0,48.0,0.0,8064.0,48.0,48.0,1056.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,168.0,1.0,1.0,22.0,1.0,0.0,168.0,1.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,28224.0,168.0,168.0,3696.0,1.0,1.0,22.0,1.0,22.0,484.0,665000
1890.0,2.0,2.0,1.0,3.0,79.0,0.0,1.0,1.0,1.0,139.0,0.0,1.0,0.0,3572100.0,3780.0,3780.0,1890.0,5670.0,149310.0,0.0,1890.0,1890.0,1890.0,262710.0,0.0,1890.0,0.0,4.0,4.0,2.0,6.0,158.0,0.0,2.0,2.0,2.0,278.0,0.0,2.0,0.0,4.0,2.0,6.0,158.0,0.0,2.0,2.0,2.0,278.0,0.0,2.0,0.0,1.0,3.0,79.0,0.0,1.0,1.0,1.0,139.0,0.0,1.0,0.0,9.0,237.0,0.0,3.0,3.0,3.0,417.0,0.0,3.0,0.0,6241.0,0.0,79.0,79.0,79.0,10981.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,139.0,0.0,1.0,0.0,1.0,1.0,139.0,0.0,1.0,0.0,1.0,139.0,0.0,1.0,0.0,19321.0,0.0,139.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255900
1955.0,2.0,1.0,4.0,4.0,68.0,1.0,1.0,1.0,1.0,205.0,1.0,1.0,57.0,3822025.0,3910.0,1955.0,7820.0,7820.0,132940.0,1955.0,1955.0,1955.0,1955.0,400775.0,1955.0,1955.0,111435.0,4.0,2.0,8.0,8.0,136.0,2.0,2.0,2.0,2.0,410.0,2.0,2.0,114.0,1.0,4.0,4.0,68.0,1.0,1.0,1.0,1.0,205.0,1.0,1.0,57.0,16.0,16.0,272.0,4.0,4.0,4.0,4.0,820.0,4.0,4.0,228.0,16.0,272.0,4.0,4.0,4.0,4.0,820.0,4.0,4.0,228.0,4624.0,68.0,68.0,68.0,68.0,13940.0,68.0,68.0,3876.0,1.0,1.0,1.0,1.0,205.0,1.0,1.0,57.0,1.0,1.0,1.0,205.0,1.0,1.0,57.0,1.0,1.0,205.0,1.0,1.0,57.0,1.0,205.0,1.0,1.0,57.0,42025.0,205.0,205.0,11685.0,1.0,1.0,57.0,1.0,57.0,3249.0,370000
1947.0,2.0,1.0,1.0,3.0,55.0,1.0,1.0,1.0,0.0,404.0,3.0,1.0,56.0,3790809.0,3894.0,1947.0,1947.0,5841.0,107085.0,1947.0,1947.0,1947.0,0.0,786588.0,5841.0,1947.0,109032.0,4.0,2.0,2.0,6.0,110.0,2.0,2.0,2.0,0.0,808.0,6.0,2.0,112.0,1.0,1.0,3.0,55.0,1.0,1.0,1.0,0.0,404.0,3.0,1.0,56.0,1.0,3.0,55.0,1.0,1.0,1.0,0.0,404.0,3.0,1.0,56.0,9.0,165.0,3.0,3.0,3.0,0.0,1212.0,9.0,3.0,168.0,3025.0,55.0,55.0,55.0,0.0,22220.0,165.0,55.0,3080.0,1.0,1.0,1.0,0.0,404.0,3.0,1.0,56.0,1.0,1.0,0.0,404.0,3.0,1.0,56.0,1.0,0.0,404.0,3.0,1.0,56.0,0.0,0.0,0.0,0.0,0.0,163216.0,1212.0,404.0,22624.0,9.0,3.0,168.0,1.0,56.0,3136.0,472000
1991.0,2.0,2.0,1.0,4.0,168.0,1.0,1.0,1.0,0.0,128.0,0.0,1.0,20.0,3964081.0,3982.0,3982.0,1991.0,7964.0,334488.0,1991.0,1991.0,1991.0,0.0,254848.0,0.0,1991.0,39820.0,4.0,4.0,2.0,8.0,336.0,2.0,2.0,2.0,0.0,256.0,0.0,2.0,40.0,4.0,2.0,8.0,336.0,2.0,2.0,2.0,0.0,256.0,0.0,2.0,40.0,1.0,4.0,168.0,1.0,1.0,1.0,0.0,128.0,0.0,1.0,20.0,16.0,672.0,4.0,4.0,4.0,0.0,512.0,0.0,4.0,80.0,28224.0,168.0,168.0,168.0,0.0,21504.0,0.0,168.0,3360.0,1.0,1.0,1.0,0.0,128.0,0.0,1.0,20.0,1.0,1.0,0.0,128.0,0.0,1.0,20.0,1.0,0.0,128.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,16384.0,0.0,128.0,2560.0,0.0,0.0,0.0,1.0,20.0,400.0,255000
1875.0,2.0,1.0,2.0,4.0,161.0,0.0,0.0,1.0,1.0,74.0,0.0,1.0,28.0,3515625.0,3750.0,1875.0,3750.0,7500.0,301875.0,0.0,0.0,1875.0,1875.0,138750.0,0.0,1875.0,52500.0,4.0,2.0,4.0,8.0,322.0,0.0,0.0,2.0,2.0,148.0,0.0,2.0,56.0,1.0,2.0,4.0,161.0,0.0,0.0,1.0,1.0,74.0,0.0,1.0,28.0,4.0,8.0,322.0,0.0,0.0,2.0,2.0,148.0,0.0,2.0,56.0,16.0,644.0,0.0,0.0,4.0,4.0,296.0,0.0,4.0,112.0,25921.0,0.0,0.0,161.0,161.0,11914.0,0.0,161.0,4508.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,74.0,0.0,1.0,28.0,1.0,74.0,0.0,1.0,28.0,5476.0,0.0,74.0,2072.0,0.0,0.0,0.0,1.0,28.0,784.0,219900
2002.0,3.0,2.0,1.0,4.0,58.0,1.0,1.0,0.0,1.0,136.0,0.0,1.0,34.0,4008004.0,6006.0,4004.0,2002.0,8008.0,116116.0,2002.0,2002.0,0.0,2002.0,272272.0,0.0,2002.0,68068.0,9.0,6.0,3.0,12.0,174.0,3.0,3.0,0.0,3.0,408.0,0.0,3.0,102.0,4.0,2.0,8.0,116.0,2.0,2.0,0.0,2.0,272.0,0.0,2.0,68.0,1.0,4.0,58.0,1.0,1.0,0.0,1.0,136.0,0.0,1.0,34.0,16.0,232.0,4.0,4.0,0.0,4.0,544.0,0.0,4.0,136.0,3364.0,58.0,58.0,0.0,58.0,7888.0,0.0,58.0,1972.0,1.0,1.0,0.0,1.0,136.0,0.0,1.0,34.0,1.0,0.0,1.0,136.0,0.0,1.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,136.0,0.0,1.0,34.0,18496.0,0.0,136.0,4624.0,0.0,0.0,0.0,1.0,34.0,1156.0,320000
1951.0,1.0,1.0,1.0,2.0,63.0,0.0,1.0,0.0,0.0,525.0,3.0,1.0,16.0,3806401.0,1951.0,1951.0,1951.0,3902.0,122913.0,0.0,1951.0,0.0,0.0,1024275.0,5853.0,1951.0,31216.0,1.0,1.0,1.0,2.0,63.0,0.0,1.0,0.0,0.0,525.0,3.0,1.0,16.0,1.0,1.0,2.0,63.0,0.0,1.0,0.0,0.0,525.0,3.0,1.0,16.0,1.0,2.0,63.0,0.0,1.0,0.0,0.0,525.0,3.0,1.0,16.0,4.0,126.0,0.0,2.0,0.0,0.0,1050.0,6.0,2.0,32.0,3969.0,0.0,63.0,0.0,0.0,33075.0,189.0,63.0,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,525.0,3.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275625.0,1575.0,525.0,8400.0,9.0,3.0,48.0,1.0,16.0,256.0,419000
1969.0,2.0,1.0,1.0,3.0,77.0,0.0,1.0,1.0,0.0,239.0,0.0,1.0,30.0,3876961.0,3938.0,1969.0,1969.0,5907.0,151613.0,0.0,1969.0,1969.0,0.0,470591.0,0.0,1969.0,59070.0,4.0,2.0,2.0,6.0,154.0,0.0,2.0,2.0,0.0,478.0,0.0,2.0,60.0,1.0,1.0,3.0,77.0,0.0,1.0,1.0,0.0,239.0,0.0,1.0,30.0,1.0,3.0,77.0,0.0,1.0,1.0,0.0,239.0,0.0,1.0,30.0,9.0,231.0,0.0,3.0,3.0,0.0,717.0,0.0,3.0,90.0,5929.0,0.0,77.0,77.0,0.0,18403.0,0.0,77.0,2310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,239.0,0.0,1.0,30.0,1.0,0.0,239.0,0.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,57121.0,0.0,239.0,7170.0,0.0,0.0,0.0,1.0,30.0,900.0,330000
1891.0,1.0,1.0,1.0,3.0,35.0,0.0,1.0,0.0,1.0,143.0,1.0,1.0,57.0,3575881.0,1891.0,1891.0,1891.0,5673.0,66185.0,0.0,1891.0,0.0,1891.0,270413.0,1891.0,1891.0,107787.0,1.0,1.0,1.0,3.0,35.0,0.0,1.0,0.0,1.0,143.0,1.0,1.0,57.0,1.0,1.0,3.0,35.0,0.0,1.0,0.0,1.0,143.0,1.0,1.0,57.0,1.0,3.0,35.0,0.0,1.0,0.0,1.0,143.0,1.0,1.0,57.0,9.0,105.0,0.0,3.0,0.0,3.0,429.0,3.0,3.0,171.0,1225.0,0.0,35.0,0.0,35.0,5005.0,35.0,35.0,1995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,143.0,1.0,1.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,143.0,1.0,1.0,57.0,20449.0,143.0,143.0,8151.0,1.0,1.0,57.0,1.0,57.0,3249.0,195000
1947.0,1.0,1.0,1.0,2.0,266.0,0.0,0.0,0.0,0.0,720.0,1.0,1.0,53.0,3790809.0,1947.0,1947.0,1947.0,3894.0,517902.0,0.0,0.0,0.0,0.0,1401840.0,1947.0,1947.0,103191.0,1.0,1.0,1.0,2.0,266.0,0.0,0.0,0.0,0.0,720.0,1.0,1.0,53.0,1.0,1.0,2.0,266.0,0.0,0.0,0.0,0.0,720.0,1.0,1.0,53.0,1.0,2.0,266.0,0.0,0.0,0.0,0.0,720.0,1.0,1.0,53.0,4.0,532.0,0.0,0.0,0.0,0.0,1440.0,2.0,2.0,106.0,70756.0,0.0,0.0,0.0,0.0,191520.0,266.0,266.0,14098.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,518400.0,720.0,720.0,38160.0,1.0,1.0,53.0,1.0,53.0,2809.0,487000
1949.0,1.0,1.0,1.0,2.0,124.0,0.0,0.0,0.0,0.0,144.0,0.0,1.0,32.0,3798601.0,1949.0,1949.0,1949.0,3898.0,241676.0,0.0,0.0,0.0,0.0,280656.0,0.0,1949.0,62368.0,1.0,1.0,1.0,2.0,124.0,0.0,0.0,0.0,0.0,144.0,0.0,1.0,32.0,1.0,1.0,2.0,124.0,0.0,0.0,0.0,0.0,144.0,0.0,1.0,32.0,1.0,2.0,124.0,0.0,0.0,0.0,0.0,144.0,0.0,1.0,32.0,4.0,248.0,0.0,0.0,0.0,0.0,288.0,0.0,2.0,64.0,15376.0,0.0,0.0,0.0,0.0,17856.0,0.0,124.0,3968.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20736.0,0.0,144.0,4608.0,0.0,0.0,0.0,1.0,32.0,1024.0,89900
1920.0,2.0,1.0,1.0,2.0,26.0,0.0,0.0,0.0,0.0,76.0,0.0,1.0,31.0,3686400.0,3840.0,1920.0,1920.0,3840.0,49920.0,0.0,0.0,0.0,0.0,145920.0,0.0,1920.0,59520.0,4.0,2.0,2.0,4.0,52.0,0.0,0.0,0.0,0.0,152.0,0.0,2.0,62.0,1.0,1.0,2.0,26.0,0.0,0.0,0.0,0.0,76.0,0.0,1.0,31.0,1.0,2.0,26.0,0.0,0.0,0.0,0.0,76.0,0.0,1.0,31.0,4.0,52.0,0.0,0.0,0.0,0.0,152.0,0.0,2.0,62.0,676.0,0.0,0.0,0.0,0.0,1976.0,0.0,26.0,806.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5776.0,0.0,76.0,2356.0,0.0,0.0,0.0,1.0,31.0,961.0,85000
1981.0,3.0,2.0,2.0,2.0,91.0,1.0,1.0,1.0,0.0,107.0,1.0,0.0,47.0,3924361.0,5943.0,3962.0,3962.0,3962.0,180271.0,1981.0,1981.0,1981.0,0.0,211967.0,1981.0,0.0,93107.0,9.0,6.0,6.0,6.0,273.0,3.0,3.0,3.0,0.0,321.0,3.0,0.0,141.0,4.0,4.0,4.0,182.0,2.0,2.0,2.0,0.0,214.0,2.0,0.0,94.0,4.0,4.0,182.0,2.0,2.0,2.0,0.0,214.0,2.0,0.0,94.0,4.0,182.0,2.0,2.0,2.0,0.0,214.0,2.0,0.0,94.0,8281.0,91.0,91.0,91.0,0.0,9737.0,91.0,0.0,4277.0,1.0,1.0,1.0,0.0,107.0,1.0,0.0,47.0,1.0,1.0,0.0,107.0,1.0,0.0,47.0,1.0,0.0,107.0,1.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,11449.0,107.0,0.0,5029.0,1.0,0.0,47.0,0.0,0.0,2209.0,162500
2002.0,3.0,1.0,2.0,3.0,41.0,1.0,1.0,0.0,0.0,228.0,2.0,0.0,3.0,4008004.0,6006.0,2002.0,4004.0,6006.0,82082.0,2002.0,2002.0,0.0,0.0,456456.0,4004.0,0.0,6006.0,9.0,3.0,6.0,9.0,123.0,3.0,3.0,0.0,0.0,684.0,6.0,0.0,9.0,1.0,2.0,3.0,41.0,1.0,1.0,0.0,0.0,228.0,2.0,0.0,3.0,4.0,6.0,82.0,2.0,2.0,0.0,0.0,456.0,4.0,0.0,6.0,9.0,123.0,3.0,3.0,0.0,0.0,684.0,6.0,0.0,9.0,1681.0,41.0,41.0,0.0,0.0,9348.0,82.0,0.0,123.0,1.0,1.0,0.0,0.0,228.0,2.0,0.0,3.0,1.0,0.0,0.0,228.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51984.0,456.0,0.0,684.0,4.0,0.0,6.0,0.0,0.0,9.0,375000
1960.0,2.0,2.0,1.0,3.0,71.0,0.0,0.0,1.0,0.0,252.0,2.0,1.0,58.0,3841600.0,3920.0,3920.0,1960.0,5880.0,139160.0,0.0,0.0,1960.0,0.0,493920.0,3920.0,1960.0,113680.0,4.0,4.0,2.0,6.0,142.0,0.0,0.0,2.0,0.0,504.0,4.0,2.0,116.0,4.0,2.0,6.0,142.0,0.0,0.0,2.0,0.0,504.0,4.0,2.0,116.0,1.0,3.0,71.0,0.0,0.0,1.0,0.0,252.0,2.0,1.0,58.0,9.0,213.0,0.0,0.0,3.0,0.0,756.0,6.0,3.0,174.0,5041.0,0.0,0.0,71.0,0.0,17892.0,142.0,71.0,4118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,252.0,2.0,1.0,58.0,0.0,0.0,0.0,0.0,0.0,63504.0,504.0,252.0,14616.0,4.0,2.0,116.0,1.0,58.0,3364.0,371000
2002.0,3.0,1.0,2.0,3.0,184.0,0.0,0.0,0.0,0.0,305.0,0.0,1.0,9.0,4008004.0,6006.0,2002.0,4004.0,6006.0,368368.0,0.0,0.0,0.0,0.0,610610.0,0.0,2002.0,18018.0,9.0,3.0,6.0,9.0,552.0,0.0,0.0,0.0,0.0,915.0,0.0,3.0,27.0,1.0,2.0,3.0,184.0,0.0,0.0,0.0,0.0,305.0,0.0,1.0,9.0,4.0,6.0,368.0,0.0,0.0,0.0,0.0,610.0,0.0,2.0,18.0,9.0,552.0,0.0,0.0,0.0,0.0,915.0,0.0,3.0,27.0,33856.0,0.0,0.0,0.0,0.0,56120.0,0.0,184.0,1656.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93025.0,0.0,305.0,2745.0,0.0,0.0,0.0,1.0,9.0,81.0,385000
1925.0,1.0,1.0,1.0,2.0,66.0,0.0,0.0,0.0,1.0,172.0,0.0,1.0,0.0,3705625.0,1925.0,1925.0,1925.0,3850.0,127050.0,0.0,0.0,0.0,1925.0,331100.0,0.0,1925.0,0.0,1.0,1.0,1.0,2.0,66.0,0.0,0.0,0.0,1.0,172.0,0.0,1.0,0.0,1.0,1.0,2.0,66.0,0.0,0.0,0.0,1.0,172.0,0.0,1.0,0.0,1.0,2.0,66.0,0.0,0.0,0.0,1.0,172.0,0.0,1.0,0.0,4.0,132.0,0.0,0.0,0.0,2.0,344.0,0.0,2.0,0.0,4356.0,0.0,0.0,0.0,66.0,11352.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,172.0,0.0,1.0,0.0,29584.0,0.0,172.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,152500
