,price_reduced_amount,description.year_built,description.sold_price,description.lot_sqft,description.sqft,description.baths,description.garage,description.stories,description.beds,description.type,location.address.state,location.address.city,central_air,dishwasher,basement,fireplace,hardwood_floors,washer_dryer,recreation_facilities,view,fenced_yard,new_roof,updated_kitchen,rental_property,ensuite,median_sold_state
269,15100.0,2004.0,318000.0,11238.0,2132.0,3.0,2.0,2.0,3.0,single_family,Kentucky,Frankfort,0,0,1,0,1,0,0,1,0,0,0,0,0,169797.0
270,0.0,1972.0,125000.0,87120.0,1161.0,1.0,0.0,1.0,3.0,single_family,Kentucky,Frankfort,0,0,0,0,0,0,0,0,0,0,0,0,0,169797.0
271,0.0,1975.0,125000.0,150154.4532274767,1000.0,1.0,0.0,1.0,3.0,single_family,Kentucky,Frankfort,0,1,0,0,1,0,0,1,1,0,1,0,0,169797.0
272,5000.0,2014.0,225000.0,150154.4532274767,1332.0,2.0,2.0,1.0,3.0,single_family,Kentucky,Frankfort,0,1,0,0,1,0,0,1,0,0,0,0,0,169797.0
273,6000.0,1972.0,138000.0,8125.0,1000.0,1.0,0.0,1.0,3.0,single_family,Kentucky,Frankfort,0,0,0,0,1,0,0,1,1,0,0,0,0,169797.0
274,0.0,1972.0,260000.0,12197.0,2300.0,3.0,2.0,1.0,3.0,single_family,Kentucky,Frankfort,0,1,1,1,0,0,0,1,1,0,0,0,1,169797.0
275,0.0,1972.0,133000.0,9000.0,1553.0,3.0,0.0,1.0,3.0,single_family,Kentucky,Frankfort,0,0,1,0,0,0,0,1,0,0,0,1,0,169797.0
276,0.0,1972.0,318000.0,9000.0,1905.674311169774,2.0,0.0,2.0,4.0,multi_family,Kentucky,Frankfort,0,0,0,0,0,0,0,0,0,0,0,0,0,169797.0
277,0.0,1973.0,205500.0,436.0,1509.0,2.0,0.0,1.0,4.0,single_family,Kentucky,Frankfort,0,1,0,0,0,1,0,1,0,1,0,0,0,169797.0
278,10000.0,1972.0,405000.0,346302.0,2525.0,2.0,2.0,1.0,4.0,single_family,Kentucky,Frankfort,0,1,0,1,0,0,0,0,0,0,0,0,0,169797.0
279,0.0,1961.0,293000.0,26484.0,2548.0,3.0,0.0,2.0,4.0,single_family,Kentucky,Frankfort,0,1,1,0,1,0,0,1,0,0,0,0,0,169797.0
280,0.0,1984.0,215000.0,150154.4532274767,2030.0,4.0,0.0,1.0,4.0,multi_family,Kentucky,Frankfort,0,0,0,0,0,0,0,0,0,0,0,0,0,169797.0
281,0.0,2001.0,245000.0,6534.0,1580.0,2.0,0.0,1.0,3.0,single_family,Kentucky,Frankfort,0,0,0,0,0,0,0,1,1,0,0,0,0,169797.0
282,0.0,1960.0,340000.0,14985.0,3386.0,4.0,0.0,2.0,4.0,single_family,Kentucky,Frankfort,0,1,1,1,1,0,1,1,0,0,0,0,1,169797.0
283,0.0,1972.0,175550.0,36024.0,1758.0,2.0,0.0,1.0,4.0,single_family,Kentucky,Frankfort,0,0,1,0,1,1,0,0,0,0,0,0,0,169797.0
284,0.0,2004.0,430000.0,11979.0,3432.0,4.0,0.0,2.0,3.0,single_family,Kentucky,Frankfort,0,0,1,1,1,0,0,1,0,1,0,0,0,169797.0
285,9000.0,1978.0,165000.0,150154.4532274767,1445.0,2.0,0.0,1.0,3.0,single_family,Kentucky,Frankfort,0,0,0,0,0,0,0,1,0,0,0,0,0,169797.0
286,0.0,1972.0,253000.0,7405.0,1475.0,2.0,0.0,2.0,3.0,single_family,Kentucky,Frankfort,0,1,1,1,1,0,0,1,1,0,0,0,0,169797.0
288,25000.0,1987.0,665000.0,165964.0,3936.0,5.0,2.0,2.0,4.0,single_family,Kentucky,Frankfort,0,1,0,1,1,1,0,0,0,0,0,0,0,169797.0
289,20001.0,1952.0,492450.0,6250.0,1890.0,2.0,0.0,0.0,4.0,single_family,Colorado,Denver,0,1,1,0,1,1,0,0,0,0,0,0,0,914588.4
290,19900.0,1952.0,450000.0,7360.0,892.0,1.0,1.0,1.0,2.0,single_family,Colorado,Denver,0,1,0,0,0,1,0,1,0,1,0,0,0,914588.4
291,10000.0,1997.0,318000.0,150154.4532274767,1003.0,2.0,0.0,1.0,2.0,condos,Colorado,Denver,1,1,0,1,0,1,1,0,0,0,0,0,1,914588.4
292,25100.0,1972.0,570000.0,8560.0,2754.0,3.0,2.0,2.0,4.0,single_family,Colorado,Denver,1,1,1,1,0,1,0,0,0,0,0,0,1,914588.4
293,0.0,1967.0,189000.0,150154.4532274767,855.0,1.0,1.0,1.0,1.0,condos,Colorado,Denver,1,1,0,0,0,0,1,1,0,0,0,0,0,914588.4
294,16000.0,1967.0,675000.0,9740.0,3384.0,3.0,2.0,1.0,4.0,single_family,Colorado,Denver,1,1,1,0,1,0,0,0,0,1,1,0,0,914588.4
295,0.0,1905.0,496000.0,43560.0,1409.0,2.0,1.0,2.0,2.0,condos,Colorado,Denver,1,1,1,1,1,1,0,1,0,0,0,0,0,914588.4
297,0.0,1895.0,1250000.0,3170.0,3306.0,4.0,2.0,2.0,4.0,single_family,Colorado,Denver,1,1,1,1,0,1,0,0,0,0,0,0,1,914588.4
298,9000.0,1949.0,360000.0,5500.0,790.0,1.0,0.0,1.0,2.0,single_family,Colorado,Denver,1,1,0,0,0,0,0,0,1,0,1,0,0,914588.4
299,20000.0,2000.0,480000.0,5885.0,1931.0,3.0,2.0,2.0,3.0,single_family,Colorado,Denver,1,1,1,0,0,0,0,0,0,0,0,0,0,914588.4
300,15000.0,2003.0,368000.0,150154.4532274767,1019.0,2.0,1.0,1.0,2.0,condos,Colorado,Denver,1,1,0,1,0,1,1,1,0,0,0,0,1,914588.4
301,30000.0,1931.0,310000.0,150154.4532274767,714.0,1.0,0.0,1.0,1.0,condos,Colorado,Denver,0,0,1,0,1,0,0,1,0,0,0,0,0,914588.4
302,0.0,1984.0,395000.0,150154.4532274767,959.0,2.0,1.0,1.0,2.0,condos,Colorado,Denver,1,1,0,0,0,1,0,0,0,0,0,0,0,914588.4
303,0.0,1955.0,522500.0,8220.0,1654.0,2.0,2.0,1.0,3.0,single_family,Colorado,Denver,1,1,1,0,0,0,0,0,0,0,0,0,0,914588.4
304,6000.0,1896.0,415000.0,150154.4532274767,662.0,1.0,1.0,1.0,1.0,condos,Colorado,Denver,1,1,0,0,0,1,1,0,0,0,0,0,0,914588.4
305,15000.0,1966.0,784000.0,10454.0,2724.0,3.0,2.0,1.0,4.0,single_family,Colorado,Denver,1,1,1,1,1,1,0,0,0,1,0,0,0,914588.4
306,0.0,1982.0,328500.0,150154.4532274767,851.0,1.0,1.0,1.0,1.0,condos,Colorado,Denver,1,1,0,1,0,1,0,0,0,1,0,0,0,914588.4
307,0.0,1925.0,487000.0,6098.0,1766.0,2.0,0.0,1.0,3.0,single_family,Colorado,Denver,0,1,1,0,0,0,0,0,0,0,0,0,1,914588.4
308,19100.0,1951.0,525000.0,7890.0,1351.0,2.0,1.0,1.0,3.0,single_family,Colorado,Denver,1,1,0,0,0,0,0,1,0,0,0,0,0,914588.4
309,0.0,1936.0,345000.0,1056.0,590.0,1.0,0.0,1.0,1.0,condos,Colorado,Denver,0,1,1,0,1,1,0,1,1,0,0,0,0,914588.4
310,0.0,1971.0,1500000.0,150154.4532274767,2528.0,3.0,2.0,1.0,3.0,condos,Colorado,Denver,1,1,0,1,1,1,1,1,0,0,0,0,0,914588.4
311,0.0,1951.0,419000.0,7500.0,797.0,1.0,1.0,1.0,2.0,single_family,Colorado,Denver,0,1,0,0,1,1,0,0,0,0,0,0,0,914588.4
312,20000.0,1999.0,555000.0,150154.4532274767,1041.0,2.0,1.0,1.0,2.0,condos,Colorado,Denver,1,1,0,0,1,1,0,1,0,0,0,0,0,914588.4
313,0.0,1962.0,428000.0,7600.0,2028.0,2.0,1.0,1.0,5.0,single_family,Colorado,Denver,1,0,1,0,1,0,0,0,0,0,0,0,0,914588.4
314,0.0,2015.0,225000.0,150154.4532274767,778.0,1.0,0.0,3.0,1.0,condos,Colorado,Denver,1,1,0,1,0,1,1,0,0,0,0,0,0,914588.4
315,25000.0,1957.0,823500.0,7320.0,2080.0,3.0,2.0,1.0,4.0,single_family,Colorado,Denver,0,1,1,0,0,0,0,0,0,0,0,0,1,914588.4
316,0.0,2015.0,1550000.0,4370.0,3563.0,4.0,2.0,2.0,4.0,single_family,Colorado,Denver,1,1,1,1,1,1,0,1,1,0,0,0,0,914588.4
317,10000.0,1972.0,623000.0,10454.0,2386.0,2.0,2.0,2.0,4.0,single_family,Colorado,Denver,1,1,1,1,0,0,0,0,0,0,0,0,0,914588.4
318,5000.0,1973.0,219000.0,150154.4532274767,634.0,1.0,2.0,1.0,1.0,condos,Colorado,Denver,1,1,0,0,0,0,1,0,0,0,0,0,0,914588.4
319,0.0,1964.0,390000.0,7405.0,1824.0,2.0,0.0,1.0,3.0,single_family,Colorado,Denver,0,1,1,0,0,1,1,0,0,0,1,0,0,914588.4
320,24000.0,1951.0,765000.0,6200.0,2015.0,3.0,2.0,1.0,4.0,single_family,Colorado,Denver,1,1,1,1,1,0,0,0,0,0,1,0,0,914588.4
321,4000.0,1908.0,718750.0,4080.0,1991.0,3.0,0.0,2.0,4.0,single_family,Colorado,Denver,1,1,1,1,0,1,0,0,1,0,0,0,0,914588.4
322,0.0,1973.0,174632.0,150154.4532274767,864.0,1.0,1.0,2.0,2.0,condos,Colorado,Denver,1,1,0,0,0,1,1,0,0,0,0,0,0,914588.4
323,0.0,1955.0,755000.0,7800.0,2231.0,3.0,0.0,1.0,4.0,single_family,Colorado,Denver,1,1,1,0,1,0,0,0,0,1,0,0,1,914588.4
324,0.0,2011.0,1125000.0,4275.0,3529.0,4.0,2.0,2.0,4.0,single_family,Colorado,Denver,1,1,1,0,1,1,1,0,0,0,0,0,1,914588.4
325,0.0,1981.0,466000.0,150154.4532274767,1080.0,1.0,1.0,1.0,2.0,condos,Colorado,Denver,1,1,1,1,0,1,1,1,0,0,1,1,0,914588.4
326,0.0,1908.0,540000.0,4250.0,1178.0,1.0,2.0,1.0,3.0,single_family,Colorado,Denver,0,0,1,1,0,0,0,1,0,1,0,0,0,914588.4
327,0.0,1960.0,750000.0,10454.0,2569.0,3.0,2.0,1.0,3.0,single_family,Colorado,Denver,1,0,1,1,1,0,0,0,0,1,1,0,0,914588.4
328,0.0,2015.0,1460000.0,3435.0,3871.0,5.0,2.0,3.0,5.0,condos,Colorado,Denver,1,1,1,1,1,1,0,1,0,0,0,0,0,914588.4
329,0.0,1943.0,779000.0,6250.0,1717.0,3.0,2.0,1.0,3.0,single_family,Colorado,Denver,1,1,1,1,1,1,0,0,1,0,1,0,0,914588.4
330,0.0,1912.0,485000.0,150154.4532274767,1197.0,2.0,1.0,2.0,2.0,condos,Colorado,Denver,1,1,0,0,1,0,0,1,0,0,0,0,1,914588.4
331,0.0,1967.0,200000.0,150154.4532274767,1024.0,2.0,0.0,2.0,2.0,condos,Florida,Tallahassee,1,0,0,0,0,0,1,0,0,0,0,0,0,75467.2
332,0.0,1982.0,284900.0,3920.0,1792.0,3.0,0.0,2.0,3.0,townhomes,Florida,Tallahassee,1,1,0,1,0,0,0,0,0,0,0,0,1,75467.2
333,0.0,1955.0,415000.0,10454.0,1296.0,2.0,0.0,2.0,2.0,single_family,Florida,Tallahassee,1,1,0,0,1,1,0,1,0,0,0,0,0,75467.2
334,0.0,1997.0,194628.0,41382.0,1222.0,2.0,2.0,1.0,3.0,single_family,Florida,Tallahassee,1,1,0,0,0,0,0,0,1,0,0,0,0,75467.2
335,0.0,1988.0,520000.0,23958.0,2584.0,2.0,2.0,1.0,4.0,single_family,Florida,Tallahassee,1,1,0,1,1,1,1,0,1,0,0,0,1,75467.2
336,16500.0,1963.0,68000.0,55757.0,1116.0,2.0,0.0,1.0,2.0,single_family,Florida,Tallahassee,0,0,0,1,1,0,0,0,0,0,0,1,0,75467.2
337,0.0,1984.0,145000.0,3485.0,928.0,2.0,0.0,2.0,2.0,townhomes,Florida,Tallahassee,1,1,0,0,0,1,1,0,0,0,0,0,0,75467.2
338,0.0,2001.0,350000.0,4792.0,1648.0,2.0,2.0,1.0,3.0,townhomes,Florida,Tallahassee,1,1,0,1,0,0,1,0,0,0,0,0,0,75467.2
339,10000.0,1977.0,169500.0,19166.0,1512.0,2.0,2.0,1.0,3.0,single_family,Florida,Tallahassee,0,1,0,1,0,0,0,0,0,0,0,0,0,75467.2
340,10000.0,2001.0,297000.0,6970.0,1411.0,2.0,2.0,1.0,3.0,single_family,Florida,Tallahassee,1,1,0,0,0,1,1,0,0,1,0,0,0,75467.2
341,25100.0,1999.0,570000.0,96268.0,2667.0,3.0,2.0,1.0,3.0,single_family,Florida,Tallahassee,1,1,0,1,1,1,0,0,0,0,0,0,0,75467.2
342,0.0,2019.0,460000.0,3485.0,1768.0,3.0,2.0,2.0,3.0,single_family,Florida,Tallahassee,1,1,0,0,1,0,0,0,0,0,0,0,0,75467.2
343,0.0,1998.0,312000.0,6098.0,1624.0,2.0,2.0,1.0,3.0,single_family,Florida,Tallahassee,1,1,0,1,0,0,0,0,1,1,0,0,0,75467.2
344,0.0,1995.0,425000.0,6098.0,1893.0,2.0,2.0,1.0,4.0,single_family,Florida,Tallahassee,1,1,0,1,1,0,0,0,0,0,1,0,0,75467.2
345,0.0,1991.0,244500.0,1307.0,1174.0,2.0,0.0,1.0,2.0,townhomes,Florida,Tallahassee,1,1,0,1,1,1,0,0,0,0,1,0,0,75467.2
346,0.0,2006.0,299000.0,6970.0,1706.0,2.0,2.0,1.0,3.0,single_family,Florida,Tallahassee,1,1,0,1,1,0,0,0,0,0,0,0,1,75467.2
347,1000.0,1960.0,59000.0,5227.0,1088.0,2.0,0.0,1.0,4.0,single_family,Florida,Tallahassee,0,0,0,0,0,0,0,0,0,0,0,0,0,75467.2
348,0.0,1958.0,79000.0,7841.0,850.0,1.0,0.0,1.0,3.0,single_family,Florida,Tallahassee,1,0,0,0,1,0,0,0,1,0,0,1,0,75467.2
349,0.0,2004.0,660000.0,27443.0,3281.0,4.0,2.0,1.0,4.0,single_family,Florida,Tallahassee,1,1,0,1,1,0,0,0,0,1,0,0,0,75467.2
350,0.0,2007.0,570000.0,9148.0,2966.0,4.0,2.0,2.0,5.0,single_family,Florida,Tallahassee,1,1,0,0,1,1,1,0,0,0,0,0,0,75467.2
353,0.0,1976.0,228000.0,10890.0,1250.0,2.0,0.0,2.0,3.0,single_family,Florida,Tallahassee,1,1,0,0,0,0,0,0,0,1,0,0,0,75467.2
354,1000.0,2004.0,151000.0,871.0,1209.0,3.0,0.0,2.0,3.0,condos,Florida,Tallahassee,1,1,0,0,0,1,1,0,0,0,0,0,0,75467.2
355,0.0,1981.0,430000.0,35284.0,2440.0,3.0,2.0,2.0,4.0,single_family,Florida,Tallahassee,1,1,0,1,0,1,0,0,1,0,0,0,0,75467.2
356,9900.0,1999.0,172000.0,12632.0,1137.0,2.0,0.0,1.0,3.0,single_family,Florida,Tallahassee,1,0,0,0,0,0,0,0,0,0,0,0,0,75467.2
357,15000.0,1971.0,185000.0,10019.0,1512.0,3.0,0.0,1.0,4.0,single_family,Florida,Tallahassee,0,0,0,0,0,1,0,0,1,0,0,0,0,75467.2
358,0.0,1966.0,295000.0,12197.0,1452.0,2.0,0.0,1.0,3.0,single_family,Florida,Tallahassee,1,1,0,1,0,1,0,0,0,0,0,0,0,75467.2
359,0.0,1994.0,282000.0,11326.0,1553.0,2.0,2.0,1.0,3.0,single_family,Florida,Tallahassee,1,1,0,0,1,1,0,0,0,0,0,0,0,75467.2
360,0.0,2005.0,472500.0,8276.0,2045.0,3.0,2.0,1.0,3.0,single_family,Florida,Tallahassee,1,1,0,1,0,0,0,0,0,1,1,0,0,75467.2
361,0.0,1967.0,68000.0,871.0,710.0,1.0,0.0,0.0,1.0,condos,Florida,Tallahassee,1,0,0,0,0,0,1,0,0,0,0,0,0,75467.2
362,0.0,2020.0,810000.0,23087.0,2670.0,3.0,3.0,1.0,4.0,single_family,Florida,Tallahassee,1,1,0,1,1,1,0,0,0,0,0,0,0,75467.2
363,0.0,1988.0,194900.0,7841.0,960.0,2.0,0.0,2.0,2.0,townhomes,Florida,Tallahassee,1,1,0,0,0,1,1,0,0,0,0,0,0,75467.2
364,25100.0,1977.0,278000.0,40946.0,1865.0,2.0,0.0,1.0,4.0,single_family,Florida,Tallahassee,1,1,0,1,0,1,0,0,0,1,0,0,0,75467.2
365,10000.0,1970.0,236000.0,22651.0,2590.0,2.0,0.0,1.0,3.0,single_family,Florida,Tallahassee,1,0,0,1,0,0,0,0,0,0,0,1,0,75467.2
366,10000.0,2002.0,415000.0,10890.0,2123.0,2.0,2.0,1.0,4.0,single_family,Florida,Tallahassee,1,1,0,1,0,1,0,0,0,0,0,0,0,75467.2
368,0.0,2016.0,559900.0,28750.0,2142.0,3.0,2.0,1.0,4.0,single_family,Florida,Tallahassee,1,1,0,1,1,0,0,0,0,0,0,0,0,75467.2
369,14100.0,1991.0,234900.0,6970.0,1248.0,2.0,2.0,1.0,3.0,single_family,Florida,Tallahassee,1,1,0,1,0,0,0,0,1,0,1,0,0,75467.2
371,0.0,1970.0,425000.0,150154.4532274767,4290.0,8.0,0.0,2.0,8.0,multi_family,Florida,Tallahassee,1,1,0,0,0,0,0,0,0,0,0,1,0,75467.2
372,0.0,2018.0,875000.0,23087.0,2518.0,4.0,2.0,1.0,3.0,single_family,Florida,Tallahassee,1,1,0,1,1,0,0,0,0,0,0,0,0,75467.2
373,0.0,1949.0,132500.0,6098.0,995.0,1.0,1.0,0.0,2.0,single_family,Michigan,Lansing,0,1,0,0,0,1,0,0,0,0,0,0,0,171944.2
374,0.0,1924.0,108000.0,8276.0,984.0,2.0,0.0,2.0,2.0,single_family,Michigan,Lansing,0,0,1,0,0,1,0,0,0,0,0,0,0,171944.2
375,10000.0,1979.0,140000.0,13939.0,1028.0,1.0,0.0,1.0,3.0,single_family,Michigan,Lansing,1,1,1,0,0,0,0,0,0,0,0,0,0,171944.2
376,0.0,1984.0,163000.0,9540.0,1905.674311169774,2.0,0.0,1.0,4.0,single_family,Michigan,Lansing,1,0,1,0,0,0,0,0,0,0,0,0,0,171944.2
377,0.0,1910.0,26000.0,2178.0,1000.0,1.0,0.0,2.0,3.0,single_family,Michigan,Lansing,0,0,1,0,1,1,0,0,0,0,0,0,0,171944.2
378,0.0,1973.0,300000.0,45738.0,1954.0,2.0,0.0,1.0,3.0,single_family,Michigan,Lansing,1,1,1,1,1,1,0,0,0,0,0,0,0,171944.2
379,0.0,1944.0,110000.0,7841.0,832.0,1.0,0.0,1.0,2.0,single_family,Michigan,Lansing,1,1,1,0,0,1,1,0,0,0,0,0,0,171944.2
380,0.0,1949.0,175100.0,7492.0,1015.0,3.0,0.0,2.0,3.0,single_family,Michigan,Lansing,1,1,1,0,1,1,0,0,1,0,0,0,0,171944.2
382,0.0,1957.0,204000.0,12197.0,960.0,2.0,0.0,1.0,3.0,single_family,Michigan,Lansing,1,1,1,1,0,1,0,0,1,0,0,0,0,171944.2
383,10100.0,1994.0,310000.0,19166.0,2630.0,3.0,0.0,2.0,4.0,single_family,Michigan,Lansing,1,1,1,1,0,0,1,0,0,0,0,0,0,171944.2
384,0.0,1977.0,315000.0,18731.0,3204.0,3.0,0.0,2.0,4.0,single_family,Michigan,Lansing,1,1,1,1,1,0,1,0,0,1,0,0,0,171944.2
385,37550.0,2003.0,162450.0,39640.0,1008.0,1.0,0.0,1.0,3.0,single_family,Michigan,Lansing,0,1,1,0,0,0,0,0,1,0,0,0,0,171944.2
386,0.0,1942.0,159900.0,15246.0,1905.674311169774,3.0,0.0,1.0,5.0,single_family,Michigan,Lansing,0,0,0,0,0,0,0,0,0,0,0,1,0,171944.2
387,0.0,1922.0,130000.0,4792.0,1354.0,2.0,0.0,2.0,3.0,single_family,Michigan,Lansing,1,1,1,0,0,0,0,0,1,0,0,0,0,171944.2
388,4900.0,1979.0,197000.0,8276.0,1921.0,2.0,0.0,2.0,3.0,single_family,Michigan,Lansing,1,1,1,1,0,1,0,0,1,0,0,0,0,171944.2
389,0.0,1949.0,89900.0,4879.0,624.0,1.0,0.0,1.0,2.0,single_family,Michigan,Lansing,0,0,0,0,0,1,0,0,0,0,0,0,0,171944.2
390,0.0,1981.0,148800.0,4792.0,1644.0,2.0,0.0,2.0,3.0,single_family,Michigan,Lansing,0,1,1,0,0,1,0,0,1,0,0,0,0,171944.2
391,0.0,1925.0,75000.0,6534.0,774.0,1.0,0.0,1.0,2.0,single_family,Michigan,Lansing,0,1,1,0,0,1,0,0,1,0,0,0,0,171944.2
392,0.0,1940.0,62500.0,4792.0,812.0,1.0,0.0,1.0,2.0,single_family,Michigan,Lansing,0,0,1,0,0,0,0,0,0,0,0,0,0,171944.2
393,5000.0,1972.0,69000.0,4617.0,1442.0,2.0,0.0,2.0,4.0,single_family,Michigan,Lansing,1,0,1,0,0,0,0,0,0,0,0,0,0,171944.2
394,0.0,1924.0,79900.0,5053.0,660.0,1.0,0.0,1.0,1.0,single_family,Michigan,Lansing,0,0,0,0,0,0,0,0,0,0,0,0,0,171944.2
395,0.0,1954.0,125000.0,13504.0,1465.0,2.0,0.0,1.0,3.0,single_family,Michigan,Lansing,1,1,0,0,1,1,0,0,1,0,0,0,0,171944.2
396,0.0,1953.0,106900.0,30492.0,1884.0,1.0,0.0,1.0,2.0,single_family,Michigan,Lansing,0,0,0,0,0,0,0,0,1,0,0,0,0,171944.2
397,4000.0,2004.0,330000.0,17424.0,2414.0,3.0,0.0,1.0,5.0,single_family,Michigan,Lansing,1,1,1,0,0,1,0,0,0,0,0,0,0,171944.2
398,0.0,1998.0,480000.0,17860.0,4948.0,5.0,0.0,2.0,5.0,single_family,Michigan,Lansing,1,1,1,0,1,0,0,0,0,0,1,0,1,171944.2
399,0.0,1967.0,185000.0,8538.0,2375.0,2.0,0.0,1.0,3.0,single_family,Michigan,Lansing,1,1,1,0,0,1,0,0,0,0,0,0,0,171944.2
400,0.0,1942.0,135000.0,4922.0,1076.0,1.0,0.0,1.0,2.0,single_family,Michigan,Lansing,0,1,1,0,0,0,0,0,1,1,0,0,0,171944.2
401,5000.0,1923.0,138000.0,4617.0,1815.0,2.0,0.0,2.0,3.0,single_family,Michigan,Lansing,1,1,1,0,1,1,0,0,0,0,0,0,0,171944.2
402,0.0,1956.0,75000.0,9148.0,1362.0,1.0,0.0,1.0,3.0,single_family,Michigan,Lansing,1,1,1,0,0,0,0,0,0,0,0,0,0,171944.2
403,0.0,1947.0,100000.0,10454.0,1203.0,2.0,0.0,2.0,3.0,single_family,Michigan,Lansing,0,1,0,0,0,1,0,0,0,0,0,1,0,171944.2
405,10000.0,1952.0,145000.0,7405.0,1333.0,1.0,0.0,2.0,3.0,single_family,Michigan,Lansing,1,0,1,0,1,0,0,0,1,0,0,0,0,171944.2
406,0.0,1952.0,245000.0,12632.0,2250.0,2.0,0.0,1.0,3.0,single_family,Michigan,Lansing,1,1,1,0,0,1,0,0,0,0,0,0,0,171944.2
408,0.0,1960.0,225000.0,9017.0,1826.0,2.0,0.0,2.0,3.0,single_family,Michigan,Lansing,0,1,1,0,0,1,0,0,0,1,0,0,0,171944.2
409,0.0,1969.0,237050.0,13504.0,2046.0,3.0,0.0,2.0,4.0,single_family,Michigan,Lansing,1,1,1,1,0,1,0,0,0,0,0,0,0,171944.2
410,0.0,1961.0,155000.0,11761.0,1312.0,1.0,0.0,1.0,3.0,single_family,Michigan,Lansing,1,1,1,0,1,1,0,0,1,0,0,0,0,171944.2
411,0.0,1977.0,167000.0,7405.0,1467.0,3.0,0.0,2.0,3.0,single_family,Michigan,Lansing,1,0,1,1,0,1,0,0,0,0,0,0,0,171944.2
412,0.0,1920.0,169400.0,4792.0,1298.0,2.0,0.0,2.0,3.0,single_family,Michigan,Lansing,1,1,1,0,1,1,0,0,0,0,0,0,0,171944.2
413,0.0,1972.0,95000.0,150154.4532274767,1100.0,2.0,0.0,1.0,2.0,single_family,Michigan,Lansing,1,0,1,0,0,0,0,0,0,0,0,0,0,171944.2
414,0.0,1929.0,110000.0,4966.0,882.0,1.0,0.0,2.0,2.0,single_family,Michigan,Lansing,0,0,1,1,1,1,0,0,1,1,0,0,0,171944.2
415,0.0,1954.0,161000.0,7841.0,1280.0,2.0,0.0,1.0,3.0,single_family,Arkansas,Little Rock,0,0,0,0,1,0,1,0,0,0,0,0,0,150650.0
416,10500.0,2019.0,359500.0,16988.0,2080.0,2.0,2.0,1.0,4.0,single_family,Arkansas,Little Rock,0,0,0,1,0,0,0,0,0,0,0,0,0,150650.0
417,0.0,1998.0,205000.0,10890.0,1830.0,2.0,0.0,1.0,3.0,single_family,Arkansas,Little Rock,0,0,0,1,0,0,0,0,0,0,0,0,0,150650.0
418,4900.0,1957.0,162000.0,11761.0,1446.0,2.0,0.0,1.0,3.0,single_family,Arkansas,Little Rock,0,0,0,0,1,0,0,0,0,0,0,0,0,150650.0
419,0.0,2018.0,1170000.0,139828.0,3928.0,5.0,3.0,3.0,4.0,single_family,Arkansas,Little Rock,0,0,1,1,1,0,0,1,0,0,0,0,0,150650.0
420,0.0,1979.0,225000.0,10019.0,1633.0,3.0,2.0,2.0,3.0,single_family,Arkansas,Little Rock,0,0,0,1,1,0,1,0,0,0,1,0,0,150650.0
421,10000.0,1955.0,115000.0,6970.0,754.0,1.0,0.0,1.0,2.0,single_family,Arkansas,Little Rock,0,0,0,0,1,0,0,0,0,0,0,1,0,150650.0
422,0.0,1940.0,63000.0,11761.0,2184.0,2.0,3.0,1.0,4.0,single_family,Arkansas,Little Rock,0,0,0,0,0,0,1,0,0,1,0,0,0,150650.0
423,4000.0,1954.0,135000.0,8712.0,1119.0,1.0,0.0,1.0,3.0,single_family,Arkansas,Little Rock,0,0,0,0,0,0,0,0,0,0,1,0,0,150650.0
424,0.0,2007.0,150000.0,9583.0,1386.0,2.0,2.0,1.0,3.0,single_family,Arkansas,Mabelvale,0,0,0,1,0,0,0,0,1,0,0,1,0,150650.0
425,0.0,1939.0,530000.0,7841.0,2300.0,2.0,0.0,2.0,4.0,single_family,Arkansas,Little Rock,0,0,0,1,1,0,0,0,0,0,0,0,0,150650.0
427,0.0,1966.0,159900.0,11326.0,1750.0,2.0,0.0,1.0,3.0,single_family,Arkansas,Little Rock,0,0,0,0,1,0,0,0,0,0,0,0,0,150650.0
428,0.0,2016.0,980000.0,6970.0,3724.0,4.0,0.0,2.0,4.0,single_family,Arkansas,Little Rock,0,0,0,1,1,0,0,0,0,0,0,0,0,150650.0
429,0.0,1981.0,259900.0,11326.0,1546.0,2.0,2.0,2.0,3.0,single_family,Arkansas,Little Rock,0,0,0,1,1,0,0,0,1,0,1,0,0,150650.0
430,29100.0,1927.0,570000.0,5227.0,4596.0,3.0,0.0,3.0,4.0,single_family,Arkansas,Little Rock,0,0,0,1,1,0,1,0,0,0,0,0,0,150650.0
431,5000.0,1982.0,417000.0,17860.0,2851.0,3.0,2.0,2.0,4.0,single_family,Arkansas,Little Rock,0,0,0,1,1,0,1,0,0,0,0,0,0,150650.0
432,19250.0,2000.0,396500.0,8712.0,2340.0,3.0,2.0,2.0,4.0,single_family,Arkansas,Little Rock,0,0,0,1,1,0,1,0,1,0,0,0,0,150650.0
433,0.0,1977.0,150000.0,150154.4532274767,2124.0,3.0,2.0,2.0,4.0,single_family,Arkansas,Little Rock,0,0,0,1,1,0,1,0,0,0,0,0,0,150650.0
434,0.0,1969.0,9000.0,9148.0,2054.0,2.0,2.0,2.0,4.0,single_family,Arkansas,Little Rock,0,0,0,0,0,0,0,0,0,0,0,0,0,150650.0
435,0.0,1970.0,255000.0,16117.0,1497.0,2.0,2.0,2.0,3.0,single_family,Arkansas,Little Rock,0,0,0,1,0,0,0,0,0,0,0,0,0,150650.0
