description.year_built,description.baths,description.garage,description.stories,description.beds,num_days,central_air,dishwasher,fireplace,basement,price_per_sqft,median_value_per_sqft,description.type_encoded,city_encoded,description.year_built^2,description.year_built description.baths,description.year_built description.garage,description.year_built description.stories,description.year_built description.beds,description.year_built num_days,description.year_built central_air,description.year_built dishwasher,description.year_built fireplace,description.year_built basement,description.year_built price_per_sqft,description.year_built median_value_per_sqft,description.year_built description.type_encoded,description.year_built city_encoded,description.baths^2,description.baths description.garage,description.baths description.stories,description.baths description.beds,description.baths num_days,description.baths central_air,description.baths dishwasher,description.baths fireplace,description.baths basement,description.baths price_per_sqft,description.baths median_value_per_sqft,description.baths description.type_encoded,description.baths city_encoded,description.garage^2,description.garage description.stories,description.garage description.beds,description.garage num_days,description.garage central_air,description.garage dishwasher,description.garage fireplace,description.garage basement,description.garage price_per_sqft,description.garage median_value_per_sqft,description.garage description.type_encoded,description.garage city_encoded,description.stories^2,description.stories description.beds,description.stories num_days,description.stories central_air,description.stories dishwasher,description.stories fireplace,description.stories basement,description.stories price_per_sqft,description.stories median_value_per_sqft,description.stories description.type_encoded,description.stories city_encoded,description.beds^2,description.beds num_days,description.beds central_air,description.beds dishwasher,description.beds fireplace,description.beds basement,description.beds price_per_sqft,description.beds median_value_per_sqft,description.beds description.type_encoded,description.beds city_encoded,num_days^2,num_days central_air,num_days dishwasher,num_days fireplace,num_days basement,num_days price_per_sqft,num_days median_value_per_sqft,num_days description.type_encoded,num_days city_encoded,central_air^2,central_air dishwasher,central_air fireplace,central_air basement,central_air price_per_sqft,central_air median_value_per_sqft,central_air description.type_encoded,central_air city_encoded,dishwasher^2,dishwasher fireplace,dishwasher basement,dishwasher price_per_sqft,dishwasher median_value_per_sqft,dishwasher description.type_encoded,dishwasher city_encoded,fireplace^2,fireplace basement,fireplace price_per_sqft,fireplace median_value_per_sqft,fireplace description.type_encoded,fireplace city_encoded,basement^2,basement price_per_sqft,basement median_value_per_sqft,basement description.type_encoded,basement city_encoded,price_per_sqft^2,price_per_sqft median_value_per_sqft,price_per_sqft description.type_encoded,price_per_sqft city_encoded,median_value_per_sqft^2,median_value_per_sqft description.type_encoded,median_value_per_sqft city_encoded,description.type_encoded^2,description.type_encoded city_encoded,city_encoded^2,description.sold_price
0.6110904485020285,0.9275860357543733,-0.7592921675398285,0.7885489611749243,1.0386865853014624,-1.3479266846964353,0.7796429549831831,0.9190107600545898,-0.975900072948533,-0.8747378695979818,-0.699633153696665,-0.689819071089331,0.04187941683471673,-1.1420262044140146,0.610016030650782,0.9381823784753448,-0.7378494127815265,0.8192151849027121,1.076294917428579,-1.349239696816024,0.792554418299968,0.9340524019769725,-0.9757054037082844,-0.8744728694610892,-0.6950842541419816,-0.6898968550462358,0.06382579394430168,-1.136388001567766,0.7794713203666831,-0.21052655382064933,1.086390028309707,1.1239579871747418,-1.1775406661887007,1.1728819886709847,1.311906529194949,-0.8747391480049566,-0.7550521774672956,-0.25418840252520986,-0.636391530424217,0.5646713545153897,-0.7109304656464819,-0.5828718102375938,-0.15691425155599037,-0.27675057208414927,-1.155189167037675,0.04148390252449143,0.15702129146323968,-0.8378709089422759,-0.7476874835996524,-0.8436901908721436,-0.6431061031324297,-0.551203117343244,-0.9966796070429296,0.3513758832303064,1.2620156555075743,-1.195422187910129,1.1578726797954777,1.317994178901006,-0.847170181213382,-0.7601078702574667,-0.22655866237287065,-0.5821459948248116,0.4452325517657731,-0.6689604837706705,0.9640932460676672,-1.2117291137954813,1.2879317363137524,1.3966981569427677,-0.9181462873165773,-0.8131633279942956,-0.3315268116159525,-0.7189032108290762,0.5596824538918778,-0.814960904013572,-0.39400964086412266,-0.8647015510081686,-0.7911967160016403,-0.7035431946867615,-0.6305117015277116,-0.9248161954922305,-0.5799228879217394,-1.0901920605358797,-1.0201823122703408,0.7796429549831831,1.1773883752795304,-0.7024083452264102,-0.6106612430219142,-0.023297238082823402,-0.4881720567294391,0.6598985978107746,-0.39253811874200617,0.9190107600545898,-0.6639989222055255,-0.5662545511437986,0.01840796062180521,-0.4794951392888094,0.8329390426401801,-0.26617352668216626,-0.975900072948533,-0.4784170082547865,-0.8333414825960205,-0.47261681485281193,-0.8678950189306943,-0.7833458805599302,-0.8747378695979818,-0.6673378032056791,-0.39266052341610774,-0.7729865672486518,-0.6755170633744183,-0.4741446513881259,-0.4968567332237871,-0.4897431684486775,-0.9569781019639523,-0.30037231152563254,-0.524701972446439,-0.6042544537574996,-0.1729995219473657,-0.8360479143294465,-1.0422551560175357,185000
0.2165281116739492,-0.21075764349793233,-0.7592921675398285,0.7885489611749243,1.0386865853014624,9.547385867031279,0.7796429549831831,-1.0881265415658459,-0.975900072948533,1.1431996198582322,-0.40493384266911675,-0.689819071089331,0.04187941683471673,-0.828558343264314,0.20999432337733956,-0.20574225157063875,-0.7473447750950396,0.7996889489866068,1.0474915675487562,9.594775755067428,0.7790069732580356,-1.0878144456897139,-0.9757054037082844,1.1638133782591509,-0.40334230866119397,-0.6898968550462358,0.049207620191598814,-0.8256722092530331,-0.3490730311112434,-0.5980672712619262,0.2524123214711064,0.20793349706259626,7.486899896986052,0.4193637879721043,-0.9449396678816766,-0.8747391480049566,0.8052160105636337,-0.47178372383471145,-0.636391530424217,-0.1447068652239997,-0.7109304656464819,-0.5828718102375938,-0.15691425155599037,-0.27675057208414927,5.064945998396651,0.04148390252449143,-0.9078900235731676,-0.8378709089422759,0.43757457300295993,-0.6931470358834839,-0.6431061031324297,-0.551203117343244,-0.8505909892893252,0.3513758832303064,1.2620156555075743,12.047447961517548,1.1578726797954777,-0.8876287327292489,-0.847170181213382,1.4233867124566573,0.093526230384576,-0.5821459948248116,0.4452325517657731,-0.3586481379948182,0.9640932460676672,11.478059684726425,1.2879317363137524,-0.9915894972039174,-0.9181462873165773,1.5339513019284394,0.10416969336763016,-0.7189032108290762,0.5596824538918778,-0.4689321965489098,16.457434600835416,10.766859660399142,-0.7703221565704517,-0.7035431946867615,11.405369564476986,4.85873766948334,-0.5799228879217394,7.959793806106352,3.433039537161531,0.7796429549831831,-0.8493374157550811,-0.7024083452264102,1.6375691292465209,0.23919162925291448,-0.4881720567294391,0.6598985978107746,-0.12024687308297802,-1.0881265415658459,-0.6639989222055255,-0.5662545511437986,-0.843786563334033,-0.4794951392888094,-0.8745859947721891,-0.8164145986469806,-0.975900072948533,-0.4784170082547865,-0.8333414825960205,-0.47261681485281193,-0.8678950189306943,-0.7833458805599302,1.1431996198582322,0.5667792471461086,-0.39266052341610774,0.940118798005117,0.26189276918515914,-0.3599287173394023,-0.4968567332237871,-0.22299613025253603,-0.7106759022554265,-0.30037231152563254,-0.524701972446439,-0.6042544537574996,-0.1729995219473657,-0.6123633527143107,-0.9051977364735064,290000
0.2165281116739492,-0.21075764349793233,0.7041299160518923,-0.6901852653942687,1.0386865853014624,-0.572392284313039,0.7796429549831831,0.9190107600545898,1.0246950765959597,-0.8747378695979818,0.3865443069477271,-0.689819071089331,0.04187941683471673,1.15673811068379,0.20999432337733956,-0.20574225157063875,0.6974111215302713,-0.685806998784788,1.0474915675487562,-0.5701226130652254,0.7790069732580356,0.9208508605306305,1.0254609977072355,-0.8744728694610892,0.3994899354724502,-0.6898968550462358,0.049207620191598814,1.168405814444421,-0.3490730311112434,0.17701416362062747,-0.5815653853674941,0.20793349706259626,-0.5538211807216543,0.4193637879721043,0.5596244635027405,0.5611383979467646,-0.7550521774672956,0.23352524868574198,-0.636391530424217,-0.1447068652239997,0.6959894327656897,0.40291013882673665,-0.15691425155599037,1.1256596302748547,-0.2804826593984729,1.1420274342036458,1.221932606499647,1.1379710776353262,-0.7476874835996524,0.8165857470027886,-0.6431061031324297,0.5487641654965923,1.4381306888504768,-0.4062521167865934,-0.21826798723342966,-0.712609213712245,0.0733439599870448,0.21518272308587846,0.296763207191514,-0.7601078702574667,-0.22198602104776427,-0.5821459948248116,-0.42781040843580803,0.15853910496493567,0.9640932460676672,-0.3084628972340262,1.2879317363137524,1.3966981569427677,1.3855197798866292,-0.8131633279942956,1.2743260210378236,-0.7189032108290762,0.5596824538918778,1.7225829507272845,-0.312510840588046,-0.03676056200174536,0.06466022067709666,0.11426145315299988,-0.6305117015277116,-0.28343841719355345,-0.5799228879217394,-0.44600903877835973,-0.05235220177810231,0.7796429549831831,1.1773883752795304,1.4236732903246705,-0.6106612430219142,0.9441617300974676,-0.4881720567294391,0.6598985978107746,1.6042643494242004,0.9190107600545898,1.5060265409444167,-0.5662545511437986,0.8873383792960485,-0.4794951392888094,0.8329390426401801,1.751377070522153,1.0246950765959597,-0.4784170082547865,1.1873087317959325,-0.47261681485281193,0.8912989295535444,1.7195554489892626,-0.8747378695979818,-0.6673378032056791,-0.39266052341610774,-0.7729865672486518,-0.6755170633744183,0.08280521258142323,-0.4968567332237871,0.4934102009028153,1.3080155171010024,-0.30037231152563254,-0.524701972446439,-0.6042544537574996,-0.1729995219473657,0.804305537514882,1.2359437288476622,355000
1.551969867092064,-0.21075764349793233,0.7041299160518923,0.7885489611749243,-0.058380510649262536,0.3922968478711858,0.7796429549831831,-1.0881265415658459,-0.975900072948533,-0.8747378695979818,0.31076448411207186,-0.689819071089331,0.04187941683471673,-0.828558343264314,1.5744887800342358,-0.15583378977388784,0.7616874202678989,0.8657777474718863,0.02497264681504507,0.43732838591088474,0.8248598641691912,-1.0878144456897139,-0.9757054037082844,-0.8744728694610892,0.3697397356032464,-0.6898968550462358,0.09868451596997777,-0.8046606905104384,-0.3490730311112434,0.17701416362062747,0.2524123214711064,-0.25007874799347646,0.21267746406917382,0.4193637879721043,-0.9449396678816766,-0.8747391480049566,-0.7550521774672956,0.1659956662103794,-0.636391530424217,-0.1447068652239997,-0.7109304656464819,0.40291013882673665,1.2655646921978114,0.42445452909535275,0.8209996094805224,1.1420274342036458,-0.9078900235731676,-0.8378709089422759,-0.7476874835996524,0.7391635530086208,-0.6431061031324297,0.5487641654965923,-0.41232513602851206,0.3513758832303064,0.5218738341370723,0.9197584609567918,1.1578726797954777,-0.8876287327292489,-0.847170181213382,-0.7601078702574667,0.8708752556526607,-0.5821459948248116,0.4452325517657731,-0.3586481379948182,-0.19011319224694223,0.31390955686014715,0.6752131571180747,-0.9915894972039174,-0.9181462873165773,-0.8131633279942956,0.39048453949969875,-0.7189032108290762,-0.06900194637023158,-0.7284537271474064,0.028010413098300466,0.9931172535916104,-0.7703221565704517,-0.7035431946867615,-0.6305117015277116,0.47379161160488464,-0.5799228879217394,0.3552917931639212,-0.311070552806667,0.7796429549831831,-0.8493374157550811,-0.7024083452264102,-0.6106612430219142,0.8766645927825636,-0.4881720567294391,0.6598985978107746,-0.12024687308297802,-1.0881265415658459,-0.6639989222055255,-0.5662545511437986,-0.843786563334033,-0.4794951392888094,-0.8745859947721891,-0.8164145986469806,-0.975900072948533,-0.4784170082547865,-0.8333414825960205,-0.47261681485281193,-0.8678950189306943,-0.7833458805599302,-0.8747378695979818,-0.6673378032056791,-0.39266052341610774,-0.7729865672486518,-0.6755170633744183,0.03183698280710328,-0.4968567332237871,0.4248181053666646,-0.4411177008576838,-0.30037231152563254,-0.524701972446439,-0.6042544537574996,-0.1729995219473657,-0.6123633527143107,-0.9051977364735064,410000
-0.6332984599557603,-0.21075764349793233,0.7041299160518923,-0.6901852653942687,-1.1554476065999875,-0.45889944523254195,0.7796429549831831,0.9190107600545898,-0.975900072948533,1.1431996198582322,-0.27863413794302466,-0.689819071089331,0.04187941683471673,-1.7689619267134158,-0.6426906670826154,-0.23750218180493476,0.6565080223335993,-0.706835252848286,-1.174797657794499,-0.46849572218626384,0.7498278608600275,0.8924167712615861,-0.9757054037082844,1.1349599834481463,-0.2967510990862787,-0.6898968550462358,0.017722322878084933,-1.7702354836360377,-0.3490730311112434,0.17701416362062747,-0.5815653853674941,-0.7080909930495493,-0.4636448695697922,0.4193637879721043,0.5596244635027405,-0.8747391480049566,0.8052160105636337,-0.3592344197091072,-0.636391530424217,-0.1447068652239997,-1.3773662069996158,0.40291013882673665,-0.15691425155599037,-0.27675057208414927,-0.15089651011859107,1.1420274342036458,1.221932606499647,-0.8378709089422759,1.6228366296055723,0.1369909330539822,-0.6431061031324297,0.5487641654965923,-1.2888568425501383,-0.4062521167865934,-0.9584098086039317,-0.6436359316839758,0.0733439599870448,0.21518272308587846,-0.847170181213382,0.33163942109959527,-0.5832246857311684,-0.5821459948248116,-0.42781040843580803,-1.2895851753223753,-1.0145463624716633,-0.6829879138570686,0.06249457792239729,0.20255432986942512,-0.9181462873165773,0.36039398696707187,-0.8170172028833731,-0.7189032108290762,-0.697686346632341,-1.5070183189428965,-0.2862110401237211,0.08440153395041414,0.1899075772642289,-0.7035431946867615,0.3323587997526642,-0.41235485764328755,-0.5799228879217394,-0.35173835266750314,-1.015025135837878,0.7796429549831831,1.1773883752795304,-0.7024083452264102,1.6375691292465209,0.35168685811108785,-0.4881720567294391,0.6598985978107746,-0.9371206100600625,0.9190107600545898,-0.6639989222055255,1.765990221147098,0.3552026965420545,-0.4794951392888094,0.8329390426401801,-0.8164145986469806,-0.975900072948533,-0.4784170082547865,-0.8333414825960205,-0.47261681485281193,-0.8678950189306943,-0.7833458805599302,1.1431996198582322,0.6803483008594633,-0.39266052341610774,0.940118798005117,-0.6755170633744183,-0.30256843234586067,-0.4968567332237871,-0.10867597102561828,-1.2275933943475685,-0.30037231152563254,-0.524701972446439,-0.6042544537574996,-0.1729995219473657,-1.2834170375597178,-1.1519010916527592,259000
0.8235470914094559,-0.21075764349793233,0.7041299160518923,-0.6901852653942687,-0.058380510649262536,-0.3454066061520449,0.7796429549831831,0.9190107600545898,1.0246950765959597,-0.8747378695979818,-0.16075441353200534,0.04048233985266026,0.04187941683471673,1.4702059718334906,0.8264977278850463,-0.18305658711757014,0.7266276209564657,-0.6707868173108609,-0.014908914557017336,-0.3321351037630372,0.7998491963994699,0.9411609242942336,1.0456952383686664,-0.8744728694610892,-0.1390793576604663,0.05020789446336244,0.07169711827268016,1.516157061512515,-0.3490730311112434,0.17701416362062747,-0.5815653853674941,-0.25007874799347646,-0.37346855841793003,0.4193637879721043,0.5596244635027405,0.5611383979467646,-0.7550521774672956,-0.25418840252520986,-0.04216258586661484,-0.1447068652239997,0.9181346798834009,0.40291013882673665,-0.15691425155599037,0.42445452909535275,-0.02131036083870927,1.1420274342036458,1.221932606499647,1.1379710776353262,-0.7476874835996524,0.25742545704490993,0.18087359150599583,0.5487641654965923,1.7303079243576855,-0.4062521167865934,-0.5883388979186807,-0.5746626496557067,0.0733439599870448,0.21518272308587846,0.296763207191514,-0.7601078702574667,-0.519207707179679,-0.1488987280492505,-0.42781040843580803,0.31369527785286183,-0.19011319224694223,-0.3304937805647934,0.6752131571180747,0.7996262434060964,0.8096032630858275,-0.8131633279942956,-0.13235126648060042,0.08297316530591153,-0.06900194637023158,1.174704163908236,-0.25624150005972296,0.20556362990257362,0.3151549338513611,0.35960284750492827,-0.6305117015277116,-0.3016789842935158,-0.10748340663504785,-0.2574676665566466,0.3705362656838705,0.7796429549831831,1.1773883752795304,1.4236732903246705,-0.6106612430219142,0.456682405045383,0.34578854018335275,0.6598985978107746,1.8765555950832284,0.9190107600545898,1.5060265409444167,-0.5662545511437986,0.4495052225997243,0.34905776423323287,0.8329390426401801,2.0264976065045603,1.0246950765959597,-0.4784170082547865,0.6762493390508861,0.3799839191416608,0.8912989295535444,1.987723448583819,-0.8747378695979818,-0.6673378032056791,-0.39266052341610774,-0.7729865672486518,-0.6755170633744183,-0.24447922877468853,-0.1436393641943576,-0.0019771557471617053,0.8696751216254572,-0.1918243047162894,0.10972320067244572,0.4765811794404664,-0.1729995219473657,1.0279900991300177,1.7750362457208444,312000
-0.7850532048896369,0.9275860357543733,-0.7592921675398285,-0.6901852653942687,-0.058380510649262536,0.9786765164537538,0.7796429549831831,-1.0881265415658459,1.0246950765959597,-0.8747378695979818,-1.3227116970120527,-0.689819071089331,0.04187941683471673,0.4775577448594385,-0.7936766303973486,0.8599168361122582,-0.77144838712165,-0.7105902982167678,-0.10298069592032182,0.9491898000090041,0.7446173050746688,-1.0878144456897139,0.9920745006158744,-0.8744728694610892,-1.3419805449989308,-0.6898968550462358,0.012099948357814597,0.44857558964288,0.7794713203666831,-0.21052655382064933,-0.16457653194819385,0.43693961959063266,1.5953809017310598,1.1728819886709847,-0.9449396678816766,1.279077170922625,-0.7550521774672956,-1.0870532530546815,-0.636391530424217,0.5646713545153897,1.0106951995157807,-0.5828718102375938,-0.8681537234328912,-0.6273531226739003,0.17306886308111344,0.04148390252449143,-0.9078900235731676,0.1500500843465252,-0.7476874835996524,-1.1619814328481668,-0.6431061031324297,-0.551203117343244,-0.2418884153159736,-0.4062521167865934,-0.5883388979186807,0.23002564067410022,0.0733439599870448,-0.8876287327292489,0.296763207191514,-0.7601078702574667,-1.1502322100443596,-0.5821459948248116,-0.42781040843580803,-0.17763260295890435,-0.19011319224694223,0.8261275943004845,0.6752131571180747,-0.9915894972039174,0.8096032630858275,-0.8131633279942956,-1.420768074074909,-0.7189032108290762,-0.06900194637023158,0.3528859836796631,0.3645561155516676,1.6191214160111012,-0.7703221565704517,1.7907609812245109,-0.6305117015277116,-0.5109525176430841,-0.5799228879217394,0.8423570047366801,1.2395204945539,0.7796429549831831,-0.8493374157550811,1.4236732903246705,-0.6106612430219142,-0.5782737004498121,-0.4881720567294391,0.6598985978107746,1.0142999838296394,-1.0881265415658459,-0.6639989222055255,-0.5662545511437986,-0.843786563334033,-0.4794951392888094,-0.8745859947721891,-0.8164145986469806,1.0246950765959597,-0.4784170082547865,-0.408769064007828,-0.47261681485281193,0.8912989295535444,1.1385247832010572,-0.8747378695979818,-0.6673378032056791,-0.39266052341610774,-0.7729865672486518,-0.6755170633744183,-0.6251765806731735,-0.4968567332237871,-1.0537226206348052,-0.8184991828145236,-0.30037231152563254,-0.524701972446439,-0.6042544537574996,-0.1729995219473657,0.31965565401542134,0.2559831791078529,170000
0.1254752647136232,3.2042733942589843,2.1675519996436132,-0.6901852653942687,3.2328207772029125,0.48687421377159995,-1.2826384098110433,-1.0881265415658459,1.0246950765959597,-0.8747378695979818,-0.059714649751131665,-0.689819071089331,0.04187941683471673,-1.298760134988865,0.11805375655066837,3.1511689458721857,2.1355933057846888,-0.688060026005877,3.2287914103707247,0.4911003457540253,-1.282288895429825,-1.0878144456897139,1.0224258616080208,-0.8744728694610892,-0.05581334107443919,-0.6898968550462358,0.04583419547943661,-1.298670148219851,4.390813245096048,4.439962055474672,0.6694011748904067,5.246068192679396,2.45205585767375,-1.0876726134256567,-0.9449396678816766,2.7149547168743458,-0.7550521774672956,2.1318568449376007,-0.636391530424217,1.9834277939941687,-0.5443215303081984,2.045880053933954,0.5543252203209105,4.631685136172365,1.9656772614528117,-1.059059629154663,-0.9078900235731676,2.1258920709241274,-0.7476874835996524,1.2381065809710357,-0.6431061031324297,1.6487314483364286,-0.6314580626589187,-0.4062521167865934,0.5218738341370723,-0.06885858144839947,-1.0111847598213881,-0.8876287327292489,0.296763207191514,-0.7601078702574667,-0.4643360112784024,-0.5821459948248116,-0.42781040843580803,-1.056850915990486,4.2618259269665515,1.9827489691657625,-1.1629425804689577,-0.9915894972039174,2.5373528134882326,-0.8131633279942956,1.8843011280148392,-0.7189032108290762,1.8170512544160966,-0.7284537271474064,0.07566605928850163,-0.8445078683494753,-0.7703221565704517,1.2591879601286657,-0.6305117015277116,0.2899069757052639,-0.5799228879217394,0.4338506982563016,-0.6437084327005359,-1.2826384098110433,-0.8493374157550811,-0.7024083452264102,-0.6106612430219142,-0.9832565243392363,-0.4881720567294391,-0.9981196061594728,-0.9371206100600625,-1.0881265415658459,-0.6639989222055255,-0.5662545511437986,-0.843786563334033,-0.4794951392888094,-0.8745859947721891,-0.8164145986469806,1.0246950765959597,-0.4784170082547865,0.7705987654038178,-0.47261681485281193,0.8912989295535444,-0.3810938811680956,-0.8747378695979818,-0.6673378032056791,-0.39266052341610774,-0.7729865672486518,-0.6755170633744183,-0.1911896736839144,-0.4968567332237871,0.0894789716343725,-0.9041235526702772,-0.30037231152563254,-0.524701972446439,-0.6042544537574996,-0.1729995219473657,-0.9478901951370143,-1.090225252857946,650000
1.005652785330108,0.9275860357543733,2.1675519996436132,0.7885489611749243,1.0386865853014624,1.186746721434665,0.7796429549831831,0.9190107600545898,1.0246950765959597,1.1431996198582322,-0.23653423636766063,-0.689819071089331,0.04187941683471673,-0.880802986789264,1.0126581875057588,0.9603009013170867,2.1991391920366614,0.8387414208188174,1.1050982673084018,1.2300757681642587,0.8061018633419003,0.9472539434233145,1.0517655105670956,1.1906058162979407,-0.21198245992340356,-0.6898968550462358,0.07844396769700455,-0.8664218213598833,0.7794713203666831,2.1147177508270114,1.086390028309707,1.1239579871747418,1.8433657573986806,1.1728819886709847,1.311906529194949,1.279077170922625,1.5853501045790983,0.3648327701656136,-0.636391530424217,0.5646713545153897,-0.43324890674934274,2.045880053933954,2.688043635951613,2.5280698326338586,3.164349142291718,2.2425709658828,2.2868439215360543,2.1258920709241274,2.8080986862081847,0.9671289019914483,-0.6431061031324297,1.6487314483364286,-0.047103591644501105,0.3513758832303064,1.2620156555075743,1.8853844093525598,1.1578726797954777,1.317994178901006,1.44069659559641,1.4233867124566573,0.27643188338883123,-0.5821459948248116,0.4452325517657731,-0.41036686229079355,0.9640932460676672,1.7404092525273234,1.2879317363137524,1.3966981569427677,1.3855197798866292,1.5339513019284394,0.35313912478682025,-0.7189032108290762,0.5596824538918778,-0.5266036477930202,0.5075230541222711,1.841251925256727,2.0059942477776462,2.015657259380445,2.1534399652177227,0.5829268965171596,-0.5799228879217394,1.0151865959399171,-0.04332714302129192,0.7796429549831831,1.1773883752795304,1.4236732903246705,1.6375691292465209,0.38918526773047896,-0.4881720567294391,0.6598985978107746,-0.16562874735948271,0.9190107600545898,1.5060265409444167,1.765990221147098,0.38888217013407944,-0.4794951392888094,0.8329390426401801,-0.03690641336349364,1.0246950765959597,2.09022669082746,0.6054872692861873,-0.47261681485281193,0.8912989295535444,-0.023536548375353742,1.1431996198582322,0.7182046520972483,-0.39266052341610774,0.940118798005117,0.2098144451540715,-0.2823269241516588,-0.4968567332237871,-0.07056925128331236,-0.6794917181721583,-0.30037231152563254,-0.524701972446439,-0.6042544537574996,-0.1729995219473657,-0.6496441129835,-0.9318477902737343,315000
1.096705632290434,0.9275860357543733,-0.7592921675398285,0.7885489611749243,-0.058380510649262536,-0.40215302569229344,0.7796429549831831,0.9190107600545898,-0.975900072948533,-0.8747378695979818,-0.48913364581984486,-0.689819071089331,2.263952004182633,-0.828558343264314,1.1059477431702611,0.9654051758190272,-0.7261628130110487,0.8432474752609955,4.667095750606655e-05,-0.3854748131251235,0.8092281968131154,0.9503004529878549,-0.9757054037082844,-0.8744728694610892,-0.46959155635251393,-0.6898968550462358,2.33863852484568,-0.8118237082635957,0.7794713203666831,-0.21052655382064933,1.086390028309707,0.43693961959063266,-0.05033677679042407,1.1728819886709847,1.311906529194949,-0.8747391480049566,-0.7550521774672956,0.02718485778880081,-0.636391530424217,2.6928060137335583,-0.37771259496991494,-0.5828718102375938,-0.15691425155599037,-0.6273531226739003,-0.6152468783715008,0.04148390252449143,0.15702129146323968,-0.8378709089422759,-0.7476874835996524,-0.7361593658802438,-0.6431061031324297,0.5487641654965923,-0.8505909892893252,0.3513758832303064,0.5218738341370723,-0.045867487438976416,1.1578726797954777,1.317994178901006,-0.847170181213382,-0.7601078702574667,0.0020734038824483923,-0.5821459948248116,2.191318472168935,-0.3586481379948182,-0.19011319224694223,-0.3800632680590196,0.6752131571180747,0.7996262434060964,-0.9181462873165773,-0.8131633279942956,-0.49646905993116586,-0.7189032108290762,1.8170512544160966,-0.7284537271474064,-0.2716849875416812,0.14498258192649388,0.25253125555779504,-0.7035431946867615,-0.6305117015277116,-0.4549367220556997,-0.5799228879217394,0.4652742602932538,-0.6359726680518413,0.7796429549831831,1.1773883752795304,-0.7024083452264102,-0.6106612430219142,0.16419481001413222,-0.4881720567294391,2.3179168017810223,-0.12024687308297802,0.9190107600545898,-0.6639989222055255,-0.5662545511437986,0.18680532858192986,-0.4794951392888094,2.5404640800525495,0.008947009300240892,-0.975900072948533,-0.4784170082547865,-0.8333414825960205,-0.47261681485281193,-0.8678950189306943,-0.7833458805599302,-0.8747378695979818,-0.6673378032056791,-0.39266052341610774,-0.7729865672486518,-0.6755170633744183,-0.39536537434421,-0.4968567332237871,0.8668560543774133,-0.7423886318316316,-0.30037231152563254,-0.524701972446439,-0.6042544537574996,2.9688575679155296,0.05869033213109634,-0.9051977364735064,319999
